gene,pi_tissue_slope_rho,pi_tissue_slope_p,pi_tissue_young
SERTAD4-AS1,0.7999999999999999,0.20000000000000007,0.8140346
SERTAD4,0.0,1.0,0.7650558
HHAT,-0.7999999999999999,0.20000000000000007,0.87634957
RCOR3,0.0,1.0,0.72745734
TRAF5,0.7999999999999999,0.20000000000000007,0.7632711
LINC00467,-1.0,0.0,0.8488408
SLC30A1,0.39999999999999997,0.6,0.7992289
LPGAT1,-1.0,0.0,0.74639595
INTS7,-0.19999999999999998,0.8,0.66604394
RPL21P28,-0.39999999999999997,0.6,0.5756728
PPP2R5A,-0.7999999999999999,0.20000000000000007,0.611216
RP11-384C4.2,-0.39999999999999997,0.6,0.47039282
TMEM206,0.7999999999999999,0.20000000000000007,0.3311199
NENF,-0.19999999999999998,0.8,0.89762807
RP11-61J19.5,-0.39999999999999997,0.6,0.7403295
ATF3,-0.39999999999999997,0.6,0.6587827
BATF3,-0.19999999999999998,0.8,0.63481283
NSL1,0.39999999999999997,0.6,0.5649591
TATDN3,1.0,0.0,0.4981295
FLVCR1-AS1,0.39999999999999997,0.6,0.32651195
FLVCR1,-0.7999999999999999,0.20000000000000007,0.78078187
ANGEL2,0.7999999999999999,0.20000000000000007,0.7616649
RPS6KC1,-0.19999999999999998,0.8,0.85611564
PROX1,0.39999999999999997,0.6,0.7064932
SMYD2,-0.39999999999999997,0.6,0.81246567
PTPN14,-1.0,0.0,0.9432262
KCNK2,-0.19999999999999998,0.8,0.6685845
KCTD3,0.39999999999999997,0.6,0.9494025
GPATCH2,0.7999999999999999,0.20000000000000007,0.8756993
RRP15,0.39999999999999997,0.6,0.8602926
TGFB2,-1.0,0.0,0.6634872
LYPLAL1,0.7999999999999999,0.20000000000000007,0.6879524
RIMKLBP2,-0.7999999999999999,0.20000000000000007,0.71076727
RP11-392O17.2,0.7999999999999999,0.20000000000000007,0.5265061
EPRS,-0.7999999999999999,0.20000000000000007,0.81965643
BPNT1,-0.19999999999999998,0.8,0.80322915
IARS2,-1.0,0.0,0.8831416
RPS15AP12,-0.39999999999999997,0.6,0.46309584
RAB3GAP2,0.7999999999999999,0.20000000000000007,0.73673505
MORF4L1P1,0.0,1.0,0.6824032
MARK1,0.39999999999999997,0.6,0.94928026
C1orf115,0.39999999999999997,0.6,0.8817308
MARC2,1.0,0.0,0.9361641
MARC1,-0.7999999999999999,0.20000000000000007,0.8330776
RP11-295M18.6,0.6000000000000001,0.3999999999999999,0.5563867
HLX,-0.7999999999999999,0.20000000000000007,0.673763
DUSP10,-0.7999999999999999,0.20000000000000007,0.3560004
TAF1A,0.7999999999999999,0.20000000000000007,0.81000745
TAF1A-AS1,0.6000000000000001,0.3999999999999999,0.7321581
MIA3,-0.7999999999999999,0.20000000000000007,0.75863457
RP11-378J18.8,0.0,1.0,0.7883957
AIDA,-1.0,0.0,0.84722036
BROX,1.0,0.0,0.39411962
RP11-452F19.3,-0.19999999999999998,0.8,0.86705565
DISP1,0.39999999999999997,0.6,0.8521295
TLR5,-1.0,0.0,0.7802143
SUSD4,-0.39999999999999997,0.6,0.67743635
CAPN2,-0.39999999999999997,0.6,0.7887518
TP53BP2,-0.7999999999999999,0.20000000000000007,0.8282256
GTF2IP20,-0.19999999999999998,0.8,0.75622857
RP11-504P24.3,0.6000000000000001,0.3999999999999999,0.7736462
RP11-504P24.9,-0.7999999999999999,0.20000000000000007,0.64451426
FBXO28,0.39999999999999997,0.6,0.8014637
RP11-365O16.1,0.7999999999999999,0.20000000000000007,0.272511
DEGS1,0.7999999999999999,0.20000000000000007,0.9051052
RP11-365O16.6,0.7999999999999999,0.20000000000000007,0.9096434
NVL,-0.39999999999999997,0.6,0.8763561
CNIH4,-0.39999999999999997,0.6,0.40692034
WDR26,-0.39999999999999997,0.6,0.36552933
CNIH3,0.7999999999999999,0.20000000000000007,0.52543545
LBR,-1.0,0.0,0.7623877
ENAH,-0.7999999999999999,0.20000000000000007,0.939677
SRP9,1.0,0.0,0.69763803
EPHX1,0.0,1.0,0.90996456
RP11-285F7.2,-1.0,0.0,0.707172
TMEM63A,-1.0,0.0,0.70539784
LEFTY1,0.7999999999999999,0.20000000000000007,0.36553863
PYCR2,-0.19999999999999998,0.8,0.64695036
SDE2,-0.39999999999999997,0.6,0.65443337
RP11-396C23.4,0.0,1.0,0.34225616
H3F3A,-1.0,0.0,0.88343626
LINC01703,-0.19999999999999998,0.8,0.65500593
ACBD3,-0.19999999999999998,0.8,0.80054307
LIN9,0.7999999999999999,0.20000000000000007,0.65032345
PARP1,-0.7999999999999999,0.20000000000000007,0.69424164
STUM,-0.7999999999999999,0.20000000000000007,0.79790753
ITPKB,-1.0,0.0,0.7883277
PSEN2,-0.19999999999999998,0.8,0.86091924
COQ8A,0.39999999999999997,0.6,0.8674008
CDC42BPA,1.0,0.0,0.9457012
ZNF678,0.6000000000000001,0.3999999999999999,0.78956544
SNAP47,-0.19999999999999998,0.8,0.7808913
JMJD4,0.39999999999999997,0.6,0.654573
WNT9A,-0.39999999999999997,0.6,0.8006644
ARF1,-0.7999999999999999,0.20000000000000007,0.5709551
C1orf35,-0.7999999999999999,0.20000000000000007,0.8289981
MRPL55,-1.0,0.0,0.66937965
RP11-520H14.7,1.0,0.0,0.48849273
GUK1,0.19999999999999998,0.8,0.80937225
GJC2,-0.7999999999999999,0.20000000000000007,0.6788049
IBA57-AS1,-0.6000000000000001,0.3999999999999999,0.5890838
IBA57,1.0,0.0,0.55878764
OBSCN,0.39999999999999997,0.6,0.9408257
RP5-1139B12.2,-0.19999999999999998,0.8,0.5184798
RP5-1139B12.3,0.0,1.0,0.5754805
TRIM11,-1.0,0.0,0.8364306
TRIM17,-0.19999999999999998,0.8,0.8034606
HIST3H2A,-1.0,0.0,0.7786044
RNF187,-0.7999999999999999,0.20000000000000007,0.6264343
FTH1P2,0.7999999999999999,0.20000000000000007,0.36661643
RHOU,0.7999999999999999,0.20000000000000007,0.5668805
RAB4A,-0.39999999999999997,0.6,0.8758982
CCSAP,-0.7999999999999999,0.20000000000000007,0.77455074
ACTA1,-0.19999999999999998,0.8,0.8870186
NUP133,-0.7999999999999999,0.20000000000000007,0.858918
ABCB10,-0.7999999999999999,0.20000000000000007,0.7494654
TAF5L,-0.7999999999999999,0.20000000000000007,0.8376177
URB2,-0.39999999999999997,0.6,0.7152935
GALNT2,1.0,0.0,0.41463763
PGBD5,0.39999999999999997,0.6,0.7653301
COG2,-0.19999999999999998,0.8,0.7968627
AGT,-0.39999999999999997,0.6,0.86492366
C1orf198,-0.39999999999999997,0.6,0.9169513
TTC13,0.7999999999999999,0.20000000000000007,0.20903063
ARV1,0.7999999999999999,0.20000000000000007,0.8576158
FAM89A,-0.39999999999999997,0.6,0.83739835
C1orf131,1.0,0.0,0.68472123
GNPAT,0.19999999999999998,0.8,0.76024306
EXOC8,1.0,0.0,0.32081035
SPRTN,0.7999999999999999,0.20000000000000007,0.48767838
EGLN1,-1.0,0.0,0.75143635
RP11-295G20.2,-0.7999999999999999,0.20000000000000007,0.77724785
TSNAX,0.7999999999999999,0.20000000000000007,0.44265088
DISC1,-1.0,0.0,0.62612593
SIPA1L2,-0.7999999999999999,0.20000000000000007,0.5144303
MAP10,-1.0,0.0,0.7441615
NTPCR,-0.39999999999999997,0.6,0.8624857
PCNX2,-0.7999999999999999,0.20000000000000007,0.7870708
MAP3K21,-0.19999999999999998,0.8,0.90302855
KCNK1,0.0,1.0,0.9120256
RP5-827C21.4,-0.19999999999999998,0.8,0.7110241
COA6,-0.19999999999999998,0.8,0.79121923
TARBP1,-0.7999999999999999,0.20000000000000007,0.7698287
LINC01354,-0.39999999999999997,0.6,0.7515587
IRF2BP2,-1.0,0.0,0.77277154
RP4-597N16.4,-0.19999999999999998,0.8,0.41144308
TOMM20,-0.39999999999999997,0.6,0.88870716
RBM34,-0.6000000000000001,0.3999999999999999,0.5636379
ARID4B,-0.19999999999999998,0.8,0.66273993
GGPS1,1.0,0.0,0.65446717
TBCE,0.39999999999999997,0.6,0.8828504
B3GALNT2,-1.0,0.0,0.90276945
LYST,-1.0,0.0,0.76419306
LDHAP2,-0.39999999999999997,0.6,0.55191016
NID1,-0.7999999999999999,0.20000000000000007,0.9003188
GPR137B,0.0,1.0,0.8468598
ERO1B,-0.6000000000000001,0.3999999999999999,0.84871787
LGALS8,-1.0,0.0,0.8217264
RP11-385F5.5,0.0,1.0,0.62189704
RP11-385F5.4,-1.0,0.0,0.6804209
HEATR1,-0.7999999999999999,0.20000000000000007,0.8336118
ACTN2,0.7999999999999999,0.20000000000000007,0.94637007
MTR,-0.7999999999999999,0.20000000000000007,0.91237026
RPL35P1,1.0,0.0,0.24233198
RYR2,-0.7999999999999999,0.20000000000000007,0.8958482
GREM2,0.7999999999999999,0.20000000000000007,0.29993603
FH,-0.39999999999999997,0.6,0.87697804
OPN3,-0.39999999999999997,0.6,0.5293996
CHML,-1.0,0.0,0.8288404
MAP1LC3C,-0.7999999999999999,0.20000000000000007,0.5210713
LINC01347,-1.0,0.0,0.4769042
CEP170,0.39999999999999997,0.6,0.6390135
RP11-261C10.5,-0.7999999999999999,0.20000000000000007,0.6807574
SDCCAG8,0.6000000000000001,0.3999999999999999,0.81781
AKT3,-0.7999999999999999,0.20000000000000007,0.9133398
ZBTB18,-0.6000000000000001,0.3999999999999999,0.36515763
ADSS,-0.7999999999999999,0.20000000000000007,0.7593975
C1orf101,0.19999999999999998,0.8,0.79466873
DESI2,0.39999999999999997,0.6,0.8603297
COX20,-0.7999999999999999,0.20000000000000007,0.81517166
HNRNPU,-1.0,0.0,0.68407094
RP11-156E8.1,0.39999999999999997,0.6,0.58733404
EFCAB2,1.0,0.0,0.7253604
SMYD3,-0.7999999999999999,0.20000000000000007,0.79886216
TFB2M,0.39999999999999997,0.6,0.8126636
CNST,-0.7999999999999999,0.20000000000000007,0.78696907
SCCPDH,0.39999999999999997,0.6,0.7836355
RP11-439E19.10,0.7999999999999999,0.20000000000000007,0.54625744
LINC01341,1.0,0.0,0.37340978
AHCTF1,-0.39999999999999997,0.6,0.65019447
ZNF670,0.7999999999999999,0.20000000000000007,0.78406686
ZNF669,-0.7999999999999999,0.20000000000000007,0.6625422
C1orf229,-0.7999999999999999,0.20000000000000007,0.7687793
ZNF124,0.7999999999999999,0.20000000000000007,0.64786404
RP11-488L18.10,0.39999999999999997,0.6,0.65529156
RP11-488L18.4,-0.7999999999999999,0.20000000000000007,0.77851224
ZNF496,-0.39999999999999997,0.6,0.839591
NLRP3,1.0,0.0,0.79772323
SH3BP5L,-1.0,0.0,0.63252753
ZNF672,-0.7999999999999999,0.20000000000000007,0.46312422
ZNF692,-0.19999999999999998,0.8,0.6376504
PGBD2,-0.19999999999999998,0.8,0.824107
FAM110C,-0.19999999999999998,0.8,0.95057106
SH3YL1,-0.19999999999999998,0.8,0.9012362
ACP1,-0.19999999999999998,0.8,0.8421678
ALKAL2,-0.39999999999999997,0.6,0.7469177
TMEM18,-0.39999999999999997,0.6,0.89362025
AC116614.1,-0.19999999999999998,0.8,0.7277873
SNTG2,-0.19999999999999998,0.8,0.6994565
TPO,-0.39999999999999997,0.6,0.94794756
PXDN,0.0,1.0,0.9303604
TSSC1,-0.39999999999999997,0.6,0.70950323
TRAPPC12,0.7999999999999999,0.20000000000000007,0.6600812
TRAPPC12-AS1,0.6000000000000001,0.3999999999999999,0.50374997
RP11-1293J14.1,1.0,0.0,0.22545765
ADI1,-0.39999999999999997,0.6,0.8259052
AC108488.4,1.0,0.0,0.78434527
RNASEH1,-0.39999999999999997,0.6,0.82649463
RNASEH1-AS1,0.39999999999999997,0.6,0.7332713
RPS7,-0.7999999999999999,0.20000000000000007,0.83960795
COLEC11,0.39999999999999997,0.6,0.86305654
TMSB4XP2,-0.6000000000000001,0.3999999999999999,0.502756
NRIR,0.39999999999999997,0.6,0.35539228
CMPK2,-0.19999999999999998,0.8,0.5278292
RSAD2,-0.19999999999999998,0.8,0.31563696
RNF144A,-1.0,0.0,0.7141449
LINC01871,1.0,0.0,0.4225591
ID2-AS1,-0.39999999999999997,0.6,0.742594
ID2,-1.0,0.0,0.895428
KIDINS220,0.19999999999999998,0.8,0.68148077
MBOAT2,-0.39999999999999997,0.6,0.8482053
ASAP2,-0.7999999999999999,0.20000000000000007,0.949206
ITGB1BP1,0.7999999999999999,0.20000000000000007,0.8576417
CPSF3,0.7999999999999999,0.20000000000000007,0.59608775
IAH1,0.39999999999999997,0.6,0.8551167
ADAM17,1.0,0.0,0.37882495
RP11-400L8.2,0.7999999999999999,0.20000000000000007,0.30835596
RP11-214N9.1,0.7999999999999999,0.20000000000000007,0.6673758
YWHAQ,-1.0,0.0,0.91411114
TAF1B,-0.39999999999999997,0.6,0.7887712
RP11-95D17.1,0.39999999999999997,0.6,0.78460234
GRHL1,-0.19999999999999998,0.8,0.9559044
RP11-254F7.2,0.19999999999999998,0.8,0.7246306
KLF11,-0.7999999999999999,0.20000000000000007,0.8588956
CYS1,0.7999999999999999,0.20000000000000007,0.73577434
HPCAL1,0.39999999999999997,0.6,0.7228446
ODC1,-1.0,0.0,0.7260878
RP11-320M2.1,-0.19999999999999998,0.8,0.6957233
NOL10,-0.39999999999999997,0.6,0.829926
ATP6V1C2,-0.39999999999999997,0.6,0.9607716
RP11-791G15.2,0.7999999999999999,0.20000000000000007,0.5451834
PDIA6,-0.39999999999999997,0.6,0.76146036
PQLC3,-0.39999999999999997,0.6,0.8188895
ROCK2,0.0,1.0,0.8932837
E2F6,-0.39999999999999997,0.6,0.8741337
GREB1,-0.39999999999999997,0.6,0.4791629
LPIN1,-1.0,0.0,0.7917296
TRIB2,-0.19999999999999998,0.8,0.823438
FAM84A,0.39999999999999997,0.6,0.9149365
NBAS,-1.0,0.0,0.87760216
DDX1,0.19999999999999998,0.8,0.9066611
MYCN,-0.39999999999999997,0.6,0.75030506
FAM49A,-0.7999999999999999,0.20000000000000007,0.74700165
VSNL1,-0.19999999999999998,0.8,0.92127997
SMC6,0.7999999999999999,0.20000000000000007,0.77787393
GEN1,0.39999999999999997,0.6,0.6344465
KCNS3,1.0,0.0,0.7077673
RP11-111J6.2,-0.39999999999999997,0.6,0.7938243
RDH14,-0.19999999999999998,0.8,0.91745377
OSR1,-0.39999999999999997,0.6,0.8748121
TTC32,0.7999999999999999,0.20000000000000007,0.6609943
WDR35,0.6000000000000001,0.3999999999999999,0.870273
MATN3,0.19999999999999998,0.8,0.74970025
LAPTM4A,0.19999999999999998,0.8,0.829611
SDC1,0.7999999999999999,0.20000000000000007,0.9478298
PUM2,-0.7999999999999999,0.20000000000000007,0.770078
RHOB,-1.0,0.0,0.7732847
HS1BP3,-0.39999999999999997,0.6,0.78052676
RP11-130L8.2,0.19999999999999998,0.8,0.6354884
HS1BP3-IT1,-0.39999999999999997,0.6,0.58354974
GDF7,0.7999999999999999,0.20000000000000007,0.8693961
LDAH,-0.19999999999999998,0.8,0.9144559
KLHL29,-1.0,0.0,0.8744603
ATAD2B,-0.7999999999999999,0.20000000000000007,0.7521136
UBXN2A,-0.39999999999999997,0.6,0.8511808
WDCP,0.7999999999999999,0.20000000000000007,0.59351224
FKBP1B,-0.39999999999999997,0.6,0.77086496
SF3B6,0.39999999999999997,0.6,0.74377084
FAM228B,0.7999999999999999,0.20000000000000007,0.80308706
TP53I3,-0.7999999999999999,0.20000000000000007,0.7629309
PFN4,-0.7999999999999999,0.20000000000000007,0.7664255
FAM228A,0.6000000000000001,0.3999999999999999,0.6592228
ITSN2,-0.7999999999999999,0.20000000000000007,0.662159
AC009228.1,0.7999999999999999,0.20000000000000007,0.5153984
NCOA1,-0.39999999999999997,0.6,0.36113983
PTRHD1,0.7999999999999999,0.20000000000000007,0.64367414
CENPO,-0.6000000000000001,0.3999999999999999,0.7807286
ADCY3,-0.19999999999999998,0.8,0.8315532
RP11-443B20.1,-0.19999999999999998,0.8,0.6468077
DNAJC27,0.39999999999999997,0.6,0.82568485
EFR3B,-1.0,0.0,0.8016621
POMC,-0.39999999999999997,0.6,0.3544806
DNMT3A,-0.7999999999999999,0.20000000000000007,0.5716077
AC012074.2,-0.19999999999999998,0.8,0.7161578
DTNB,0.39999999999999997,0.6,0.8518336
ASXL2,-0.39999999999999997,0.6,0.5361684
PTGES3P2,-1.0,0.0,0.7538403
KIF3C,-0.39999999999999997,0.6,0.6031538
RAB10,1.0,0.0,0.2643901
GAREM2,0.0,1.0,0.68951756
HADHA,-0.6000000000000001,0.3999999999999999,0.77112424
HADHB,-0.6000000000000001,0.3999999999999999,0.8426283
SELENOI,-0.39999999999999997,0.6,0.8712436
KCNK3,-0.7999999999999999,0.20000000000000007,0.8563474
SLC35F6,0.19999999999999998,0.8,0.7137297
MAPRE3,0.7999999999999999,0.20000000000000007,0.8345107
TMEM214,-0.7999999999999999,0.20000000000000007,0.85328597
AGBL5,-0.19999999999999998,0.8,0.91126925
RP11-503P10.1,-0.19999999999999998,0.8,0.34492874
AGBL5-IT1,-0.39999999999999997,0.6,0.5980122
RP11-195B17.1,0.0,1.0,0.6012076
OST4,-0.19999999999999998,0.8,0.55215836
EMILIN1,-0.39999999999999997,0.6,0.9167539
KHK,0.7999999999999999,0.20000000000000007,0.51342577
CGREF1,0.39999999999999997,0.6,0.47662526
ABHD1,-0.7999999999999999,0.20000000000000007,0.61554193
PREB,0.39999999999999997,0.6,0.48601323
SLC5A6,-0.6000000000000001,0.3999999999999999,0.71204877
ATRAID,-0.19999999999999998,0.8,0.80161756
CAD,-0.7999999999999999,0.20000000000000007,0.85502785
UCN,0.7999999999999999,0.20000000000000007,0.38856474
MPV17,-1.0,0.0,0.88825
GTF3C2,-0.39999999999999997,0.6,0.80965596
AC074117.10,-0.7999999999999999,0.20000000000000007,0.8024564
EIF2B4,-0.7999999999999999,0.20000000000000007,0.84151894
SNX17,-0.39999999999999997,0.6,0.7337313
ZNF513,-1.0,0.0,0.8231947
PPM1G,-0.7999999999999999,0.20000000000000007,0.61665136
FTH1P3,1.0,0.0,0.2499659
NRBP1,0.19999999999999998,0.8,0.4874168
KRTCAP3,-0.39999999999999997,0.6,0.9244907
IFT172,-0.7999999999999999,0.20000000000000007,0.8969325
FNDC4,-0.7999999999999999,0.20000000000000007,0.86943424
ZNF512,0.0,1.0,0.8584477
CCDC121,0.6000000000000001,0.3999999999999999,0.6896632
GPN1,-0.39999999999999997,0.6,0.7492257
SUPT7L,-0.7999999999999999,0.20000000000000007,0.85534215
SLC4A1AP,1.0,0.0,0.46016976
MRPL33,-0.7999999999999999,0.20000000000000007,0.8935729
RBKS,-1.0,0.0,0.5353175
BRE,-0.39999999999999997,0.6,0.54874414
FOSL2,-1.0,0.0,0.5142919
RP11-373D23.2,-0.7999999999999999,0.20000000000000007,0.16940723
RP11-373D23.3,-0.7999999999999999,0.20000000000000007,0.6894172
PLB1,-1.0,0.0,0.7908123
AC097724.3,0.6000000000000001,0.3999999999999999,0.6722603
PPP1CB,-0.39999999999999997,0.6,0.68425256
SPDYA,0.39999999999999997,0.6,0.42692637
TRMT61B,-0.19999999999999998,0.8,0.8330318
WDR43,-0.7999999999999999,0.20000000000000007,0.8053113
TOGARAM2,-1.0,0.0,0.5639983
CLIP4,-1.0,0.0,0.8525991
YPEL5,-1.0,0.0,0.6209171
LBH,0.0,1.0,0.79112124
LCLAT1,0.7999999999999999,0.20000000000000007,0.79417956
GALNT14,-1.0,0.0,0.8111337
EHD3,0.7999999999999999,0.20000000000000007,0.7022646
MEMO1,0.7999999999999999,0.20000000000000007,0.424938
DPY30,0.7999999999999999,0.20000000000000007,0.7952135
CTC-336P14.1,1.0,0.0,0.22686362
SPAST,1.0,0.0,0.024590746
RP11-563N4.1,-1.0,0.0,0.50082517
SLC30A6,1.0,0.0,0.54067755
NLRC4,-1.0,0.0,0.9038806
YIPF4,1.0,0.0,0.3323081
BIRC6,-1.0,0.0,0.81204057
AL133243.1,0.0,1.0,0.7478794
AL133243.2,-0.7999999999999999,0.20000000000000007,0.60102737
TTC27,-0.19999999999999998,0.8,0.8702186
LTBP1,-0.39999999999999997,0.6,0.9097492
RASGRP3,-0.6000000000000001,0.3999999999999999,0.71661335
AC020594.5,0.7999999999999999,0.20000000000000007,0.36155677
FAM98A,1.0,0.0,0.8669251
RP11-490M8.1,0.7999999999999999,0.20000000000000007,0.87780184
CRIM1,-1.0,0.0,0.942413
FEZ2,0.7999999999999999,0.20000000000000007,0.8029025
VIT,-0.39999999999999997,0.6,0.779884
RP11-288C18.1,0.7999999999999999,0.20000000000000007,0.53683865
STRN,0.7999999999999999,0.20000000000000007,0.6042755
HEATR5B,-1.0,0.0,0.86612713
GPATCH11,-0.7999999999999999,0.20000000000000007,0.8356656
EIF2AK2,-0.19999999999999998,0.8,0.7255846
CEBPZOS,1.0,0.0,0.42497984
CEBPZ,1.0,0.0,0.67911154
RP11-423P10.2,-0.7999999999999999,0.20000000000000007,0.78801674
NDUFAF7,1.0,0.0,0.41775203
PRKD3,-0.7999999999999999,0.20000000000000007,0.78978145
QPCT,-1.0,0.0,0.8948329
CDC42EP3,-1.0,0.0,0.56848043
RMDN2,0.6000000000000001,0.3999999999999999,0.70131123
CYP1B1,-0.39999999999999997,0.6,0.50928193
ATL2,0.19999999999999998,0.8,0.85554373
RPLP0P6,0.39999999999999997,0.6,0.390421
HNRNPLL,-1.0,0.0,0.80229425
GALM,-0.39999999999999997,0.6,0.6271635
SRSF7,-0.7999999999999999,0.20000000000000007,0.8161154
GEMIN6,0.7999999999999999,0.20000000000000007,0.6482276
DHX57,-0.19999999999999998,0.8,0.78925943
MORN2,0.39999999999999997,0.6,0.9236452
ARHGEF33,-0.19999999999999998,0.8,0.7693618
RP11-173C1.1,-1.0,0.0,0.71151286
SOS1,-0.6000000000000001,0.3999999999999999,0.8049139
SOS1-IT1,0.19999999999999998,0.8,0.66181713
MAP4K3,-0.7999999999999999,0.20000000000000007,0.94537103
RP11-449G16.1,-0.7999999999999999,0.20000000000000007,0.44913244
AC007246.3,0.0,1.0,0.832934
TMEM178A,0.7999999999999999,0.20000000000000007,0.8004464
THUMPD2,-0.19999999999999998,0.8,0.8828199
SLC8A1,-1.0,0.0,0.6875002
PKDCC,0.39999999999999997,0.6,0.92253155
EML4,-0.39999999999999997,0.6,0.85584486
COX7A2L,0.6000000000000001,0.3999999999999999,0.700369
MTA3,-0.19999999999999998,0.8,0.93958396
OXER1,-1.0,0.0,0.83599
HAAO,0.0,1.0,0.81562585
FTOP1,0.7999999999999999,0.20000000000000007,0.4324451
AC093609.1,-1.0,0.0,0.6749202
ZFP36L2,-1.0,0.0,0.83936036
LINC01126,-0.39999999999999997,0.6,0.648094
AC010883.5,-0.39999999999999997,0.6,0.61871743
THADA,-0.7999999999999999,0.20000000000000007,0.8006579
PLEKHH2,0.39999999999999997,0.6,0.87730455
C1GALT1C1L,-0.39999999999999997,0.6,0.83747715
DYNC2LI1,0.7999999999999999,0.20000000000000007,0.8885925
LRPPRC,-1.0,0.0,0.90781105
PPM1B,-0.39999999999999997,0.6,0.66762954
PREPL,-0.39999999999999997,0.6,0.90339595
CAMKMT,-0.7999999999999999,0.20000000000000007,0.8140498
SIX2,-1.0,0.0,0.874299
SRBD1,-0.39999999999999997,0.6,0.66648513
PRKCE,-0.7999999999999999,0.20000000000000007,0.543521
EPAS1,0.19999999999999998,0.8,0.9559471
ATP6V1E2,1.0,0.0,0.28583056
RHOQ,0.39999999999999997,0.6,0.8059184
RP11-417F21.1,-1.0,0.0,0.5413317
PIGF,1.0,0.0,0.7087246
CRIPT,1.0,0.0,0.3340073
RP11-536C12.1,0.7999999999999999,0.20000000000000007,0.48856962
SOCS5,0.7999999999999999,0.20000000000000007,0.8320801
RP11-333I13.1,-0.7999999999999999,0.20000000000000007,0.4105468
LINC01119,0.7999999999999999,0.20000000000000007,0.4427544
AC016722.4,-0.7999999999999999,0.20000000000000007,0.7960846
MCFD2,-0.7999999999999999,0.20000000000000007,0.85911727
TTC7A,-1.0,0.0,0.8332047
CALM2,-0.19999999999999998,0.8,0.74824387
BCYRN1,-0.19999999999999998,0.8,0.5431734
EPCAM,0.7999999999999999,0.20000000000000007,0.95039386
MSH2,-0.19999999999999998,0.8,0.77278334
AC079250.1,-0.7999999999999999,0.20000000000000007,0.3030116
MSH6,-0.7999999999999999,0.20000000000000007,0.84717107
FBXO11,-0.39999999999999997,0.6,0.6176907
AC079807.2,0.7999999999999999,0.20000000000000007,0.6888395
FOXN2,-1.0,0.0,0.59770423
RP11-191L17.1,-0.19999999999999998,0.8,0.46350354
PPP1R21,-0.6000000000000001,0.3999999999999999,0.77113533
STON1,1.0,0.0,0.8937759
GTF2A1L,-0.39999999999999997,0.6,0.5301311
ASB3,-0.7999999999999999,0.20000000000000007,0.81303763
CHAC2,-0.7999999999999999,0.20000000000000007,0.5662603
ERLEC1,0.39999999999999997,0.6,0.8576017
GPR75,-1.0,0.0,0.704245
PSME4,-0.7999999999999999,0.20000000000000007,0.78438073
ACYP2,-0.7999999999999999,0.20000000000000007,0.93326616
HMGB1P31,-0.39999999999999997,0.6,0.43434033
RP11-477N3.1,-0.39999999999999997,0.6,0.66713524
SPTBN1,-0.7999999999999999,0.20000000000000007,0.9351488
AC093110.3,-0.7999999999999999,0.20000000000000007,0.8727284
EML6,-0.19999999999999998,0.8,0.7521108
RTN4,0.7999999999999999,0.20000000000000007,0.6405438
CLHC1,0.6000000000000001,0.3999999999999999,0.82675207
AC012358.4,-0.39999999999999997,0.6,0.7183616
RPS27A,-1.0,0.0,0.8377565
MTIF2,-0.19999999999999998,0.8,0.8414247
PRORSD1P,-0.39999999999999997,0.6,0.793598
CCDC88A,0.7999999999999999,0.20000000000000007,0.6868746
CFAP36,1.0,0.0,0.911993
PPP4R3B,0.0,1.0,0.7269376
SNORA12,0.0,1.0,0.52538544
RP11-554J4.1,0.39999999999999997,0.6,0.21533015
PNPT1,-0.19999999999999998,0.8,0.87409407
EFEMP1,0.39999999999999997,0.6,0.9452986
AC007743.1,0.19999999999999998,0.8,0.8191475
CCDC85A,1.0,0.0,0.8338909
VRK2,0.7999999999999999,0.20000000000000007,0.6439547
FANCL,0.7999999999999999,0.20000000000000007,0.8875958
EIF3FP3,0.19999999999999998,0.8,0.273359
BCL11A,0.39999999999999997,0.6,0.9222888
PAPOLG,-0.6000000000000001,0.3999999999999999,0.71228945
REL,-1.0,0.0,0.6538118
NONOP2,-0.7999999999999999,0.20000000000000007,0.61152554
AC010733.5,-0.7999999999999999,0.20000000000000007,0.58143264
PUS10,0.39999999999999997,0.6,0.70657843
PEX13,0.19999999999999998,0.8,0.80082273
KIAA1841,0.7999999999999999,0.20000000000000007,0.7015668
AC016747.3,-0.39999999999999997,0.6,0.8278644
C2orf74,-0.39999999999999997,0.6,0.8166873
AHSA2,0.19999999999999998,0.8,0.7914608
USP34,-1.0,0.0,0.7192752
RP11-493E12.2,-0.39999999999999997,0.6,0.44943964
RP11-355B11.2,0.0,1.0,0.64138544
XPO1,0.6000000000000001,0.3999999999999999,0.57473713
