gene,pi_tumor,pi_patient,pi_residual
PPAT,0.18320839150308885,0.47208696912964493,0.34470463936726625
B4GALT3,0.18292489617206373,0.49733893466205736,0.3197361691658789
IL11RA,0.18279629648609744,0.5724791837039859,0.24472451980991672
HSPA4,0.18268999195666308,0.4848780030554763,0.33243200498786063
FGL2,0.18268803819114326,0.5719215282429172,0.2453904335659395
AP1S1,0.18235975146066052,0.5241300893281999,0.2935101592111395
HAGHL,0.18229054606259198,0.5363278216746291,0.2813816322627789
SNRPF,0.18220767927624643,0.5251095394894507,0.29268278123430286
GMPS,0.1821875569976677,0.5568043806524535,0.26100806234987883
NAA10,0.18214387423916836,0.46907746313891274,0.3487786626219189
YIF1B,0.18199226484821243,0.45009460155502873,0.36791313359675887
FMO2,0.1819155718477812,0.6068417829318782,0.21124264522034064
XPO6,0.1819079806117135,0.5413583855046887,0.27673363388359773
SOCS2,0.18144009572141817,0.5273027011700275,0.29125720310855424
ASPHD1,0.18134308434440224,0.5035538199861591,0.31510309566943867
P4HB,0.18120517571554107,0.5284562351042569,0.29033858918020206
P3H4,0.1810214841097465,0.505359735533658,0.31361878035659546
NAT10,0.18100369943420064,0.5371002756760609,0.2818960248897384
MRPS12,0.18087322667139075,0.5072471736165091,0.3118795997121002
MTHFD1L,0.18076734514507517,0.5583357961966428,0.2608968586582821
SAMD1,0.1806471705103074,0.5204648246536058,0.2988880048360868
PFDN2,0.18064690888269017,0.4791742409367075,0.34017885018060234
FANCD2,0.18010197236587358,0.5479625641811812,0.2719354634529452
GINS4,0.1800830570154059,0.49073259224644117,0.32918435073815294
CBX7,0.18007594424867793,0.5499455697977188,0.2699784859536033
ZFP36,0.17999328978060794,0.5023504097193732,0.317656300500019
XPO5,0.17992904472751942,0.5054997783965699,0.3145711768759107
AATF,0.17986667476653115,0.4648288050431639,0.35530452019030495
AC002398.12,0.17971416919707395,0.5123339639248639,0.3079518668780622
CHAF1B,0.1796689939304868,0.5635485576516152,0.2567824484178981
ITM2A,0.17965635062893084,0.5603637863802954,0.2599798629907738
WDR74,0.17935012112584753,0.4765676329688129,0.34408224590533953
C16orf86,0.17923787912327055,0.5646760959902631,0.2560860248864663
SLC35A2,0.1791313325379781,0.43881450223700874,0.3820541652250131
UGGT1,0.17912879567126744,0.46911606059668143,0.35175514373205113
TMEM100,0.17899824416696772,0.46847328472841926,0.35252847110461305
PTGDS,0.17849945406489318,0.537447001715313,0.2840535442197938
SLC38A7,0.17848836814335226,0.43510180879497345,0.3864098230616742
PSMB3,0.17829748249733457,0.4183763353099643,0.4033261821927011
KANK3,0.1779612605153011,0.43728961843065844,0.3847491210540404
NCLN,0.17770155449549502,0.5164234569103467,0.30587498859415824
YIF1A,0.17714962689086347,0.5183075002880945,0.30454287282104203
THOC6,0.17713069988408067,0.5006583449418265,0.3222109551740929
CCDC34,0.177110567479964,0.49652181283386115,0.32636761968617484
PTH1R,0.17706964623266083,0.62902283782859,0.19390751593874908
KIAA1524,0.17705968220072454,0.5279612690278958,0.2949790487713797
IPO9,0.17689786195328655,0.48513598960958015,0.3379661484371333
LSM4,0.17687654133612873,0.4563495042802049,0.3667739543836664
KRTCAP2,0.1767244285200882,0.47996511349131793,0.3433104579885939
RUVBL2,0.17663473193576995,0.4832029442437872,0.3401623238204428
CNPY2,0.1766080896708755,0.5683951390401872,0.25499677128893733
SYNE1,0.17638873841383665,0.5808092940234404,0.24280196756272293
NOP16,0.17634552695679415,0.5296954711856519,0.29395900185755397
SNRPD1,0.17588472333185398,0.5382845023541016,0.28583077431404436
CCT5,0.17554126664491118,0.516046819382114,0.3084119139729748
RRS1,0.17538126278398572,0.5089628086395627,0.31565592857645164
CPEB3,0.17530475145604246,0.5395630662348401,0.2851321823091175
MCM6,0.17530413782901708,0.5529677250195488,0.2717281371514341
ARFGAP1,0.1751690039764056,0.5066958295166375,0.3181351665069569
INTS8,0.17508762297274488,0.6058613875754081,0.21905098945184698
ATP1B2,0.17507807718177398,0.5855269521437058,0.23939497067452023
GPI,0.17507401355118887,0.5303490049083348,0.29457698154047635
NR4A3,0.17480265203587722,0.558171909960645,0.2670254380034777
SLC35B1,0.17478625718349114,0.41924306933931443,0.40597067347719445
TCOF1,0.1747596954910212,0.5224684369511902,0.3027718675577886
TAF10,0.17466721493667217,0.4807120071309165,0.3446207779324113
PCOLCE2,0.1745222529488906,0.4596009726280606,0.3658767744230488
DHX37,0.17442823684154057,0.48740882720621714,0.3381629359522422
SCNM1,0.17436680284792727,0.4834017724224803,0.34223142472959245
PPM1G,0.17429196441559686,0.48763515295400317,0.3380728826304
YARS2,0.1740174074572485,0.5421293631886869,0.2838532293540646
PAM16,0.17393091135754093,0.5399558944100843,0.2861131942323748
SPATS2,0.1736001552102763,0.5705572247836406,0.25584262000608315
PSMA1,0.17356743094550872,0.4983695025760249,0.32806306647846634
MTURN,0.1735119415970916,0.576949657211525,0.2495384011913834
PYCR1,0.1734604323120116,0.6548289649951848,0.1717106026928035
COLGALT1,0.17310767268710056,0.580474295814595,0.24641803149830455
CKS1B,0.173070251515298,0.47301683632248265,0.35391291216221926
BID,0.17287784489465013,0.5346684770386547,0.2924536780666952
DENND2A,0.17263665699543526,0.5178215741209878,0.30954176888357693
E2F3,0.17260820446181385,0.5485880648387434,0.2788037306994427
SHCBP1,0.172382711453979,0.5351825288028159,0.29243475974320515
PER1,0.17231668450355628,0.5811481233481525,0.24653519214829128
DDX49,0.1722600184978798,0.49880132909113295,0.3289386524109873
TFAP4,0.1722454982093604,0.5244395951898226,0.30331490660081706
MRPL9,0.17222710424382245,0.49025371234649484,0.33751918340968273
RABIF,0.1720177267644235,0.48680013047793835,0.34118214275763814
SVEP1,0.17191927924114764,0.5571878315762524,0.27089288918259996
EARS2,0.17185822357761418,0.5504432460031352,0.2776985304192507
ASCC3,0.1718547092713739,0.5413778288699128,0.2867674618587134
C8orf76,0.1716064878142353,0.49720919338540315,0.33118431880036153
COA4,0.17136330736582717,0.43553744507871134,0.39309924755546155
KLF15,0.17070400542629113,0.6094165248399469,0.21987946973376193
FAM136A,0.17066687134665795,0.4502825119472918,0.3790506167060502
CHPF,0.17063134901326238,0.472696752405712,0.35667189858102555
TFG,0.17053735386199856,0.42244596248358707,0.4070166836544143
RNF187,0.17037805615951235,0.5636325697450542,0.2659893740954335
UBE2I,0.1699050971936691,0.6171434369102303,0.2129514658961006
DNAJB11,0.16975997165055876,0.48832083032319107,0.34191919802625015
TPI1,0.16969938344118124,0.5809106749659839,0.24938994159283479
FAM72A,0.1695940614372638,0.5482687768986293,0.28213716166410685
ALAD,0.16956932037439162,0.5713174897506217,0.25911318987498666
HSPE1,0.1694479781536129,0.46312797559913865,0.36742404624724845
SHARPIN,0.16944347598869947,0.45163276984831807,0.37892375416298246
DLEU2,0.1694267730103195,0.5131233056723555,0.31744992131732497
KCTD13,0.16896045277153715,0.5579781642833022,0.27306138294516075
FANCG,0.16867562651070958,0.5472880267883815,0.28403634670090894
RANBP1,0.16867398879806833,0.4696455757705572,0.3616804354313745
SRM,0.16853007507377485,0.5606727297926175,0.27079719513360767
HN1,0.16846483417233146,0.5512757170843596,0.28025944874330894
PPP1R1A,0.16829578251371136,0.5904926717436888,0.24121154574259984
PHF14,0.1680572545605536,0.5313375418682372,0.3006052035712091
FRY,0.16770955266312587,0.5169108078423189,0.3153796394945552
EMCN,0.16755488664761092,0.5676994232296556,0.2647456901227335
MEX3D,0.16743017113218825,0.5745461531567405,0.2580236757110712
IDNK,0.16742115689028744,0.5605897401459017,0.2719891029638109
SCNN1B,0.16716827736201276,0.5199445545122511,0.31288716812573625
PSMD4,0.16708823781150292,0.463447185414892,0.36946457677360506
SPRY2,0.16702868978056173,0.4434283388965509,0.3895429713228874
ADAM33,0.1669104846872913,0.6400810231695775,0.19300849214313123
SLC25A39,0.16681943306055208,0.5039251944561421,0.3292553724833058
DUXAP8,0.16677457526327885,0.5776429719918379,0.2555824527448833
TNS1,0.16662129042524104,0.5448667263907856,0.2885119831839734
RBM28,0.16651780188334736,0.4992321303027267,0.3342500678139259
FERMT2,0.16626906605883607,0.5240292123138889,0.3097017216272751
KLF2,0.16624339265113347,0.5351812665458245,0.29857534080304193
POLD2,0.16609258013311032,0.45639212441786214,0.37751529544902757
CAD,0.16587233124863465,0.5133519339578533,0.32077573479351207
TRIM11,0.16575225812050676,0.5574503637528037,0.27679737812668964
RAN,0.16571189454756394,0.5658675458868406,0.26842055956559546
CLDN11,0.1656654611361359,0.5323372272390225,0.30199731162484156
AEN,0.16564181698636282,0.44438787893829196,0.3899703040753453
RP11-196G18.22,0.16564062111561476,0.566583290303024,0.2677760885813613
PLEKHN1,0.16559619103612716,0.5854936580729652,0.24891015089090765
EFNA4,0.1655922862018395,0.5367316238425281,0.2976760899556323
MRPL51,0.16548415854712864,0.5186160020545144,0.315899839398357
ABI3BP,0.16540034879062707,0.5508746092908979,0.283725041918475
ALG8,0.16521875727917837,0.5460183068882808,0.2887629358325408
NIFK,0.16517005865044349,0.5569173949395424,0.27791254641001406
FXYD6,0.1649875684801871,0.5444871367744214,0.2905252947453915
AVL9,0.16475858693647494,0.5551833803182937,0.2800580327452313
RNF150,0.164733303160975,0.5911114374703113,0.24415525936871368
SEMA3G,0.16448326294138846,0.520338744175459,0.31517799288315257
CPSF3,0.16429196126736573,0.5387943347773986,0.29691370395523575
TARS2,0.16425969805747764,0.47236855495322494,0.3633717469892974
NUP155,0.16421587020714137,0.5522133641634867,0.28357076562937195
RIC3,0.16417385229079587,0.5938589436512078,0.24196720405799627
FAM110D,0.16415440426861871,0.4688323393280561,0.36701325640332516
METTL1,0.164068484619851,0.49227691861083,0.34365459676931903
ABCA6,0.16401524617655872,0.6368354879952947,0.19914926582814657
CDCA4,0.16394644476990353,0.6194846286196478,0.2165689266104487
ZNF581,0.16392859536602886,0.5519464938140073,0.2841249108199638
LRRC59,0.16386144584785206,0.5212444441207047,0.31489411003144324
C17orf62,0.16384774085153692,0.5174347798553856,0.3187174792930776
USP2,0.16380341377414698,0.6271954940165335,0.2090010922093195
FOXO1,0.1637454200833893,0.516249150188185,0.32000542972842577
DNAJC9,0.16371650457490647,0.5700679633227436,0.26621553210235
RP11-295G20.2,0.16366307340519323,0.44460237535079006,0.3917345512440167
LOXL2,0.1635316682765223,0.5368680759572492,0.2996002557662285
MATN2,0.1634670192682695,0.5245136766397059,0.31201930409202455
CDKN1C,0.16345980854967657,0.5471119025972022,0.28942828885312116
NUDT5,0.16345362968207702,0.4463865466514093,0.39015982366651364
ENSG00000261740.5,0.1632678927524117,0.593324788259008,0.24340731898858023
COL1A1,0.16323224895750907,0.5945121589062372,0.24225559213625372
MT1A,0.16313693089272086,0.5238228327688289,0.3130402363384502
DROSHA,0.16312767852181354,0.5529214271594399,0.28395089431874654
SAAL1,0.16291822066101605,0.5526538545734593,0.28442792476552464
SEZ6L2,0.16258180719637788,0.5639212360915181,0.27349695671210406
FLVCR1,0.16257375587637826,0.4956383846362122,0.34178785948740953
DPM2,0.16256869758594159,0.5124711813140848,0.32496012109997363
TUBB,0.1624775016595936,0.5390578930493054,0.29846460529110097
RHBDF2,0.16244980448029192,0.5557823177070114,0.28176787781269674
FABP4,0.16233045666138113,0.5572867063487451,0.2803828369898737
H2AFV,0.16229329233624257,0.4989086794469942,0.33879802821676325
ALG1,0.16212068652962447,0.49011176951271807,0.34776754395765747
RGS2,0.16167452310349412,0.5703378509601142,0.26798762593639164
ZFP64,0.16144680611879011,0.5379634476196579,0.3005897462615521
NONO,0.16137779105408648,0.5287044047358536,0.30991780421005993
DES,0.16134248941178075,0.6781292884693919,0.16052822211882728
NR4A1,0.16133825717543557,0.5727193279550427,0.2659424148695218
ALDH1A2,0.16129967693795794,0.6072418135654474,0.23145850949659463
NUP62,0.1612595034816004,0.541506051041407,0.2972344454769926
ADRM1,0.16119406744122414,0.5198494148534466,0.3189565177053293
TLCD1,0.1611380255052241,0.40909354162765743,0.4297684328671185
CHEK2,0.16105044076664315,0.5686255380957019,0.2703240211376549
CAND2,0.160913030800412,0.5308842970306008,0.3082026721689872
CASQ2,0.16063342115558524,0.47934135714298,0.3600252217014348
LMNB2,0.16053231446065033,0.612657877118209,0.22680980842114074
MUSTN1,0.16031839176884785,0.45701182752891784,0.38266978070223434
AGTR1,0.16024741591946423,0.5998965114461161,0.23985607263441966
B3GNTL1,0.16009672669386113,0.5214595778764012,0.31844369542973766
DNMT1,0.15995792298224615,0.6022712443731181,0.23777083264463575
GRASP,0.15994768087700537,0.48095139920447666,0.359100919918518
COX7A1,0.15990701175170247,0.569608099207813,0.2704848890404846
COMMD5,0.15948867704781075,0.5067971138447196,0.33371420910746963
SUV39H1,0.15945291732846228,0.4512543272641153,0.3892927554074225
C12orf45,0.15941551448460747,0.5364330000028517,0.3041514855125408
HDGF,0.15935149154303396,0.40613027656003986,0.4345182318969261
RBM34,0.15917985967678544,0.5045983201272995,0.336221820195915
TIMM8A,0.15916125930692315,0.4522487398275331,0.38859000086554374
WBSCR22,0.15883946306101998,0.5097103434323655,0.3314501935066145
TMEM88,0.1587992123389095,0.5108743875205329,0.33032640014055764
ATF3,0.15869807746193196,0.5477099558981924,0.2935919666398757
DKC1,0.15867578511815422,0.5292898705750702,0.31203434430677557
HNRNPAB,0.15862240499290983,0.5629756083477994,0.27840198665929083
MROH8,0.15846858487025817,0.5855759279954205,0.25595548713432137
MTFP1,0.1576705884338874,0.6079083745889877,0.2344210369771249
SNRPC,0.15756018099125046,0.4446736229334758,0.3977661960752737
RP11-783K16.5,0.15748784446140512,0.5008595414986052,0.3416526140399897
DDX11,0.1572940588380685,0.5883220374007941,0.25438390376113734
POLR3K,0.15729179619206682,0.5543418835459817,0.2883663202619515
MIS18A,0.15721582310010587,0.5385030663826086,0.3042811105172855
MIR497HG,0.15698533584718127,0.5514322036313944,0.2915824605214242
DPP9,0.15692174582363327,0.48557352986196683,0.3575047243143999
RUVBL1,0.15687327652921057,0.49979974971292424,0.3433269737578652
PLOD1,0.1568465170780362,0.4631148572316348,0.380038625690329
RP11-303E16.2,0.1567743096666135,0.6084353543756078,0.23479033595777868
AP2S1,0.1567473068992681,0.5288442427742394,0.31440845032649256
SYNPO2,0.15673546138613637,0.6195924121991222,0.22367212641474143
WASF3,0.15668194366148586,0.5754745599359096,0.2678434964026046
TBL2,0.1566446317688037,0.5511685142425934,0.29218685398860295
EXOSC4,0.15651165248801815,0.5012119323232751,0.3422764151887068
HES6,0.1564235425842475,0.5647309480436633,0.2788455093720892
EIF4EBP1,0.15630185555323764,0.574876473521017,0.2688216709257454
CNIH4,0.15624225958222238,0.5586899015868076,0.28506783883097
GNL2,0.15617705831125298,0.5623338988998504,0.2814890427888966
CDK4,0.15596380811926794,0.5250196191042694,0.31901657277646267
SOSTDC1,0.15586915619764283,0.5481001838648544,0.29603065993750277
SEMA6D,0.15577382562192524,0.5442858233037473,0.2999403510743274
SPAG5,0.15564515721664615,0.4020115802669741,0.44234326251637984
HMBS,0.15535987553744268,0.5040407906848146,0.34059933377774276
PTGIS,0.1553414417740334,0.5668185219948397,0.2778400362311269
RPS2,0.1553319331371927,0.6025235783968316,0.2421444884659757
MDK,0.1552938486761912,0.5519401711775334,0.2927659801462754
NACC1,0.1552501967873452,0.5326940042088805,0.31205579900377434
PDIA3,0.15524391438893465,0.555343127339703,0.28941295827136226
FIBP,0.15515154784954427,0.5806269818611951,0.26422147028926063
PAMR1,0.15508987768416768,0.47329169013874095,0.3716184321770914
GPM6B,0.15503809584714212,0.6486689416032555,0.19629296254960238
DTX3L,0.15495324828946333,0.5301927905144146,0.314853961196122
NAXE,0.15494326977414985,0.3923927983595871,0.452663931866263
MZT2A,0.15487451892791423,0.5457784790648095,0.2993470020072764
ERO1A,0.15485296469805088,0.5917103574761804,0.25343667782576873
HADH,0.15457567584671675,0.5552235619233739,0.2902007622299094
MEN1,0.15456144036993252,0.5000641518055754,0.3453744078244921
XPOT,0.15454723070015078,0.5403002902531647,0.3051524790466845
MCM5,0.15438764881611317,0.5063278140006907,0.3392845371831961
IL4I1,0.15431426698905215,0.5801868754542032,0.26549885755674457
ACBD6,0.15422338486512674,0.5529080179943326,0.2928685971405406
SOBP,0.1542148775973825,0.5541908880771292,0.29159423432548826
SLC25A22,0.15384640458849566,0.48417887148670113,0.3619747239248033
GHR,0.15381538092779082,0.6286550580765863,0.21752956099562293
RMDN2,0.1536044436903302,0.5673472858181712,0.27904827049149866
ZNF662,0.1535731225170692,0.5733769338880879,0.27304994359484297
BRAT1,0.15354286176206872,0.5012191961496034,0.3452379420883278
C11orf84,0.1534763673362012,0.5937884970368625,0.2527351356269363
C20orf24,0.15347307442432365,0.481681071375286,0.3648458542003904
CYP39A1,0.15340905915896638,0.5200987802749967,0.32649216056603697
TMED9,0.15340253197302703,0.5616329599290736,0.2849645080978994
EEF2KMT,0.15326104372769717,0.48293481802962607,0.3638041382426767
KNSTRN,0.1532137349763158,0.548147402087198,0.29863886293648617
KDELR2,0.1531248981499914,0.5132573739064115,0.3336177279435971
BUD31,0.1530829687906034,0.5248360096143786,0.32208102159501795
CCDC137,0.15299191279355343,0.5499375109199535,0.29707057628649314
PDZD4,0.1529807595135815,0.5163618433327221,0.33065739715369646
MRPL13,0.1528707197732451,0.4363717490360974,0.41075753119065755
GPX3,0.1526855518528825,0.6802559196561887,0.16705852849092878
RP11-571L19.8,0.15265237915108523,0.5244437767087708,0.322903844140144
IPO4,0.15251591471280104,0.48536655935674416,0.36211752593045476
ZWILCH,0.152428139530404,0.5497312187176492,0.29784064175194686
BRIX1,0.15236512538169386,0.5489372357022543,0.2986976389160519
BEX1,0.15235890552314021,0.5823973037405146,0.2652437907363453
