"","donor","tissue","age_mid","Residuals"
"FAF2",0.0139166636698092,0.800640070198754,0.00150113999413722,0.1839421261373
"IBA57",0.0420184211603293,0.581707928601338,0.00020971390632429,0.376063936332008
"EOGT",0.00812029384296691,0.897892973832901,0.000152840154664573,0.0938338921694679
"LYSMD1",0.0460880503954639,0.606493428953464,0.00888788423435395,0.338530636416718
"PHAX",0.025061070195748,0.802800071088448,0.0050287397443087,0.167110118971496
"TET2",0.0122167653455685,0.552460830783542,0.000394029762869948,0.434928374108019
"MYO7B",0.095617230742301,0.424098371322058,0.00774786371142271,0.472536534224218
"EFNA4",0.00450535753536135,0.894793144975781,5.56915727337583e-05,0.100645805916124
"IFFO2",0.00428198183215831,0.913090897738727,0.000223278096327277,0.0824038423327876
"TLR2",0.0389939407420028,0.832724768565682,7.09027631310412e-07,0.128280581664684
"FER",0.0104326306917627,0.930363869821578,0.00014474813959463,0.0590587513470647
"HNRNPAB",0.0281375384658837,0.656909399897328,6.77788926388223e-06,0.314946283747524
"GSTM1",0.930695380826191,0.0203923565827668,0.00327796624680034,0.0456342963442417
"MZT2A",0.129384882107527,0.643547759824474,0.00637620283183398,0.220691155236165
"NSA2",0.0375297476717456,0.721500798947164,0.000106129638146713,0.240863323742944
"RASSF1",0.0185517064567996,0.630780522408672,0.00497615046775902,0.345691620666769
"RP11-423H2.1",0.0844980137535634,0.793309092899089,0.00329585200315153,0.118897041344196
"NR1D2",0.0754706637686536,0.74070646204327,0.000732009333728129,0.183090864854348
"ZNF691",0.0767134754368362,0.680409577915636,0.00593951180368375,0.236937434843845
"HMGB1P31",0.101431882867918,0.320631480081514,0.00473536915594273,0.573201267894625
"HLA-DQA1",0.145131996971041,0.540554883260381,0.0166487122970781,0.297664407471499
"RHOA",0,0.728964185784789,0.000560038234313685,0.270475775980898
"EXOSC7",0.000884361763247144,0.847415640153091,0.000521189704761728,0.1511788083789
"TATDN3",0.0462509863378646,0.556288087676152,0.00637620602059377,0.391084719965389
"PEX10",0.0204552675842854,0.838643787460706,1.25979062341945e-05,0.140888347048774
"HNRNPA3",0.0167264368305728,0.729811207528311,0.00761240440658793,0.245849951234528
"DHX15",0,0.792255654120984,1.26500212271228e-05,0.207731695857789
"CAPZA1",0.00410221902916235,0.645421409262838,0.000841687000246261,0.349634684707754
"AC009501.4",0.0137073975917564,0.822153456169515,0.00100850353109183,0.163130642707637
"NDUFAF7",0.0111922980273825,0.569403727111821,0.000196383743945314,0.419207591116851
"LEPR",0.0409543596939293,0.731230728411555,0.00577764432425784,0.222037267570258
"TMEM184C",0.0165547285841932,0.795134945662564,0.00423159709155785,0.184078728661685
"VIPR1",0.0488798764377404,0.79670680874314,0.00102763757155806,0.153385677247562
"NXPE3",0.00864832104406953,0.720015516002387,3.15244929351823e-05,0.271304638460609
"LINC00115",0.0921078676740748,0.632557961736182,0.00936684230375504,0.265967328285988
"FGR",0.027353978709549,0.900254468383598,0.000748447008439962,0.071643105898413
"HFE",0.0578526467486967,0.742243246119913,0.000372462423586158,0.199531644707804
"GBA",0.02275119501653,0.786254162053251,0.00304715119757734,0.187947491732641
"KCNMB1",0.00475729092066547,0.892401971961155,0.000309174731508507,0.102531562386671
"ZBTB41",0.0163030601098864,0.814543866603619,0.000344883311025545,0.168808189975469
"AGA",0.0727735693345043,0.702719991302821,0.00100083108296601,0.223505608279708
"HIST2H2AC",0.119709484136775,0.524669431526459,0.0207072559305216,0.334913828406244
"CTTNBP2NL",0.0042192276661638,0.946321647246674,0.000453298060979015,0.0490058270261829
"STK32A",0.0223975946588035,0.730679551033575,0.00255576083124457,0.244367093476377
"WDR12",0.0526281411770773,0.721548889989111,0.000345030794577116,0.225477938039235
"PLEKHM3",0.0318572455084917,0.720437933828644,0.00260543910228098,0.245099381560584
"CHML",0.0211547285264704,0.790696479635408,0.000804852648428021,0.187343939189694
"SEMA4C",0.0173347093132622,0.823877690555274,0.00330181907918946,0.155485781052275
"SUPT7L",0.0121702380840666,0.811610471710988,7.0169644174198e-05,0.176149120560771
"EIF3I",0.00579770664799226,0.679329070899585,0.000346308272309855,0.314526914180113
"ACBD3",0.00615876383657997,0.790410659241699,2.52948379054723e-06,0.203428047437931
"HOMER1",0.00862438148642423,0.875848343920339,3.89216140180344e-08,0.115527235671623
"HCG18",0.0259625875761958,0.793805994925281,0.0010970087545644,0.179134408743959
"HMGN2",0.133026210071234,0.566823632297478,0.00337321563139498,0.296776941999893
"CCNT2-AS1",0.0246112732896568,0.662387457528996,0.00147155587238343,0.311529713308963
"SPRY1",0.0230412780439403,0.892791149485154,0.00500899382784302,0.0791585786430624
"HYAL1",0.0215483646515912,0.832389365510534,8.38557354181305e-05,0.145978414102457
"CSNK2B",0.0038464377422585,0.678009504953612,0.00132285968584688,0.316821197618283
"COPS7B",0.0207313398103607,0.794410363309073,0.000372032928480003,0.184486263952086
"PPP1R21",0.0172723192937567,0.754782525757604,0.00119205941692173,0.226753095531718
"MASP1",0.0778068224783666,0.581586914818458,0.00674793682953647,0.333858325873639
"UBA7",0.0929867023197011,0.762308979895288,0.00809107318612577,0.136613244598885
"CEP19",0.0282066481268222,0.528601763051526,0.00559100582333491,0.437600582998317
"PCDHGB4",0.034422511958928,0.770162682749275,0.000948517984746696,0.19446628730705
"TROVE2",0.015229575081561,0.650699653292093,0.000121577956832576,0.333949193669513
"RP4-657E11.10",0.0638468678251123,0.609088640750225,0.00444943217294512,0.322615059251717
"RP11-33O4.1",0.111969212416572,0.451727515094176,0.00777912447224735,0.428524148017004
"TRIM26",0.0128686949816758,0.702704503030947,0.00075537024281675,0.28367143174456
"ZNF660",0.0434633482193374,0.834517412689264,0.000521387510136109,0.121497851581263
"PARP8",0.00130254654045987,0.875133282572659,0.000115030660686434,0.123449140226195
"KRT8P12",0.0424952338991471,0.373671452169947,0.0112871671079812,0.572546146822925
"ERI3",0.00352808274551038,0.870132229222729,1.51188571700476e-05,0.126324569174591
"GNPDA1",0.0732560076704588,0.584394363864574,0.000488702499784526,0.341860925965183
"AAK1",0.00452436168076097,0.723333837239928,8.06443949648339e-06,0.272133736639815
"PTPN7",0.0180642697606014,0.831174121760147,0.00101212502994134,0.14974948344931
"HAND2-AS1",0.0176419985279417,0.762069736390027,0.00199019891454301,0.218298066167488
"TBCE",0.00628806446059139,0.875374280439035,1.73715795189611e-06,0.118335917942422
"QRICH1",0.00709218750035182,0.732624057660991,8.11751672847827e-07,0.260282943086984
"OSBPL6",0.00121147648340895,0.870066382230966,0.000217124186947785,0.128505017098677
"DCK",0.0477462248188369,0.467421824175318,0.000129549182343301,0.484702401823501
"LAPTM4A",1.7911358630474e-13,0.815150870386,0.000161917598111531,0.18468721201571
"SPRY4",0.00904555458810333,0.904006123245405,0.0015578039663156,0.0853905182001757
"MARC2",0.00460663900881003,0.944854341182602,0.000430585991301371,0.0501084338172866
"NHEJ1",0.0897936900124973,0.510841546432518,0.00760383006257236,0.391760933492412
"CTH",0.0535167522238643,0.611096626330887,0.0063656632611484,0.3290209581841
"FAM86EP",0.0347250234351991,0.822479103650797,4.16070612162404e-05,0.142754265852788
"FAM114A1",0.00327573505103428,0.934023155196902,0.000613850817882603,0.0620872589341807
"TTN-AS1",0.050449259460697,0.565377636611969,0.00360248501477544,0.380570618912559
"CTDSP1",0.0286520012373105,0.683644981095077,0.006668666487559,0.281034351180054
"PCDH1",0.00496056041006294,0.911425711930868,0.000137831756592906,0.0834758959024764
"RP11-263K19.4",0.016166800929208,0.783862505881515,0.00833302238728498,0.191637670801992
"MME",0.024406726111292,0.74351511289395,0.00461910073975102,0.227459060255007
"SYTL1",0.00270561779626293,0.95088813528233,0.000205997443635267,0.0462002494777722
"FGF2",0.00336640619603332,0.925074788226518,0.000453288092168184,0.0711055174852804
"RNF220",0.0537152755373467,0.565686048427817,0.00367640109954198,0.376922274935295
"GRAMD3",0.00389250122126497,0.929295667294079,0.00134599473394518,0.0654658367507109
"STX6",0.000945162197256807,0.791331898971394,0.00048361674145103,0.207239322089898
"ATXN7L2",0.0157722584272383,0.769412395154444,0.00574053283440994,0.209074813583907
"CAMK1",0.0118190671699325,0.859256699790746,2.99188223224336e-05,0.128894314216999
"SLF1",0.00997720171158737,0.375798467914482,0.000232739174057906,0.613991591199873
"MTFR1L",0.00628515983205112,0.847015565733555,0.000357153781729841,0.146342120652664
"SAP30",0.0457043643131496,0.667176016138615,4.85889128133025e-05,0.287071030635422
"RABIF",0.115047599059464,0.301359730647016,0.015824632557023,0.567768037736497
"CERKL",0.04462240041912,0.64100287629282,0.00408624913032853,0.310288474157732
"C1orf21",0,0.842083666325835,0.000684834447950272,0.157231499226215
"MARCKSL1",0.0191529677308939,0.798354512770189,0.00325976581858891,0.179232753680328
"AFF1",0.0300508139853905,0.76970346456161,0.00133172719249053,0.198913994260509
"TFRC",0.0139001118967042,0.153003154078874,5.49711346575524e-05,0.833041762889765
"CLK1",0.0417094953037113,0.61878087003763,0.00427569048039502,0.335233944178264
"TRABD2B",0.00185280612804908,0.915940326533836,0.000187044938360004,0.0820198223997549
"TNXB",0.0410066971422347,0.80275119607044,0.00972923816616826,0.146512868621157
"UFC1",0.0168471922311896,0.710587459840454,0.0025364680745032,0.270028879853854
"DDX39B",0,0.650339731518586,0.00150385586692974,0.348156412614484
"EIF2B3",0.02200742934112,0.849339820255484,0.000568545941549349,0.128084204461847
"DFNB59",0.0241555111444728,0.846251535023716,0.00343821748459111,0.12615473634722
"SNX7",0.00137721190765136,0.933182024712163,0.00112866791536079,0.0643120954648247
"CAMKMT",0.0426542638288832,0.714350613456209,0.000564619148769971,0.242430503566138
"RCC1",0.165664931067495,0.426892480427942,0.0021531262240737,0.40528946228049
"ZFAND2B",0.0136387606253306,0.771982185943467,1.89644563698774e-05,0.214360088974833
"KPNA6",0.00552139260458613,0.686566112076943,0.000318562277851409,0.30759393304062
"PHACTR4",0.00988017773821737,0.811875969407959,7.19655151092788e-06,0.178236656302313
"CCDC163",0.442579844783925,0.392124041896254,0.0033079247878041,0.161988188532016
"AOX1",0.0780547442266118,0.783305306877506,0.00520433251625058,0.133435616379632
"SNORA55",0.0418794172007946,0.396225377211526,0.00366074839991494,0.558234457187765
"HERC5",0.0658943378855639,0.657521065242901,8.81654041366709e-05,0.276496431467399
"TSPAN1",0.00187931467246249,0.930016516744051,0.000338532229417438,0.067765636354069
"SOAT1",0.0480754556313323,0.548664985094359,0.00288636496032205,0.400373194313986
"RP11-423P10.2",0.0269845201305972,0.765863851963912,0.00179622329475247,0.205355404610739
"NBAS",0.0260367194670746,0.768187071109142,2.12254830958575e-05,0.205754983940687
"SNORA75",0.0240637392923816,0.496430198527255,0.00029396692365832,0.479212095256705
"GAK",0.00322354379043289,0.642946739605398,4.43537120159897e-05,0.353785362892153
"AC022210.2",0.277140442709465,0.232509110744954,0.00147827773897566,0.488872168806606
"HSD17B11",0.0357661067084928,0.743405116397325,0.00375363940803117,0.217075137486151
"TNS1",0.00457909799999847,0.899410044469958,0.000329069352522555,0.0956817881775211
"ITGB1BP1",0.0194752635740844,0.853892202450033,0.000186194724532981,0.12644633925135
"B3GNT5",0.0310708488662459,0.539849411696313,0.00106366753692892,0.428016071900512
"USP34",0.0341152178972339,0.647721752632959,0.00325861622893435,0.314904413240872
"BBS5",0.0092046592689193,0.929476133633186,0.00195585602387018,0.0593633510740244
"WDR5B",0.0484550311882355,0.716492999475705,0.000716648886821144,0.234335320449239
"CNTN4",0.00203493949776046,0.913315911877412,0.000257123267471626,0.0843920253573557
"PELI1",0.0293378014721959,0.621807971344471,0.0067334442416308,0.342120782941703
"STAG1",0.0239319943324798,0.648585718108815,0.001487225914807,0.325995061643898
"PMVK",0.0421601699240556,0.771827461070231,0.00012311534117284,0.18588925366454
"YEATS2",0.038311307958334,0.758031894234131,0.00304937330234208,0.200607424505193
"GM2A",0.0119785203940864,0.789980626994989,3.88241453007267e-08,0.198040813786779
"RP11-428J1.5",0.0645506878402054,0.747383898711782,0.00100580351000349,0.18705960993801
"JAK1",0.0209756926908407,0.355882013233707,0.00869949095399718,0.614442803121455
"MAPK9",0.0149416290949877,0.833452335751122,0.000488465387966099,0.151117569765924
"SERTAD4",0.071865933176946,0.758785764826169,0.00152064868629153,0.167827653310594
"KPNA4",0.0176617910842011,0.651490769271311,0.00199123142188725,0.328856208222601
"BRK1",0.0103963620911721,0.760267627107529,0.00190459810053084,0.227431412700768
"SEPT10",0.00184757317544351,0.957961433640847,2.40323493473512e-05,0.0401669608343619
"RP11-219D15.3",0.0519789019432972,0.575736201585091,0.00193384578551747,0.370351050686094
"NUDCD2",0.00281353561975496,0.853881561663375,0.00010881918373548,0.143196083533134
"CACYBP",0.143919147608091,0.370473324985667,0.000760085943181766,0.48484744146306
"GCNT2",0.0154742896847077,0.73077307804476,5.36378495693172e-05,0.253698994420963
"C1orf50",0.03972819633765,0.624410788260072,0.00397264924916697,0.331888366153111
"ATF3",0.206587086586091,0.466808770199429,0.0295949981572385,0.297009145057241
"ZMYM1",0.0235770683165379,0.81452216902683,9.966267505491e-06,0.161890796389127
"PARK7",0.0162978675132633,0.798395994092558,0.00234902422478103,0.182957114169397
"ARIH2OS",0.0733464074061994,0.591968884877157,0.000298974811649113,0.334385732904994
"YY1AP1",0.0541099223689849,0.138797995247771,0.000296708441358184,0.806795373941886
"SPOPL",0.014002469180718,0.64931975537546,1.88545650196066e-05,0.336658920878803
"THBS4",0.0406710623889571,0.633429873864932,0.0186913506156999,0.307207713130411
"FCN3",0.17220415259896,0.47654427189981,0.012268973862312,0.338982601638918
"ACOX2",0.0221309700400748,0.867673430481913,0.00105747893325317,0.109138120544759
"RASA2",0.0149808140065189,0.564896278686367,0.00320176386688661,0.416921143440228
"TMEM127",0.0353414147936806,0.614842525043071,0.00873846001604782,0.3410776001472
"ABHD6",0.0293147392146088,0.813366658589884,0.00148544348745333,0.155833158708053
"ANAPC1",0.0208822726218603,0.794649582072974,0.000712514600725835,0.18375563070444
"RGS2",0.0288590991879358,0.731068420197432,0.000862696608145533,0.239209784006487
"RP1-159A19.3",0.0574647940868112,0.247121939397975,4.13301472371479e-06,0.69540913350049
"EFCAB14",0.0143208380467429,0.760365777598008,0.00139624488150647,0.223917139473742
"TDP2",0.0389757481406228,0.467767413801164,0.00637006488475534,0.486886773173458
"RELL2",0.0125247242969538,0.808083204077623,0.00010390364139968,0.179288167984023
"HEIH",0.0494104197104759,0.761971854077676,0.00108707913095168,0.187530647080897
"KLF3-AS1",0.0632157971684578,0.786868905797002,0.00398833710589677,0.145926959928644
"UBTD2",0.0108158596434249,0.853451316253689,5.39065532873911e-06,0.135727433447557
"MST1P2",0.0236071732183364,0.889673263082304,0.000461229162612089,0.0862583345367476
"ACVR1",0.00785878348065122,0.883254735468526,0.000635583197869254,0.108250897852954
"NDC1",0.0241387719204509,0.763916756008932,2.55008546067525e-05,0.21191897121601
"CAPN10-AS1",0.0261157078715207,0.648024360444642,2.03272731217752e-05,0.325839604410715
"KCNK1",0.0036050382647198,0.901308559518771,0.000313329127016831,0.0947730730894925
"SHROOM1",0.015165166371243,0.836824912212857,0.000488375498660632,0.147521545917239
"RGL1",0.016867081083169,0.82479194367158,0.000301185832513873,0.158039789412737
"DBT",0.0249350609532635,0.824526159372905,0.00200307431234639,0.148535705361485
"GFRA3",0.115838432464323,0.45135227220741,0.01105377176908,0.421755523559187
"C3orf14",0.0344885189466321,0.857152928026614,0.0020074559762733,0.106351097050481
"PRIMPOL",0.0385051804781804,0.802714852017166,0.000112176898274209,0.158667790606379
"RP11-488L18.10",0.0500731749705686,0.689526365944009,0.000596852151702591,0.25980360693372
"PTP4A2",0.0275361395272308,0.571572989427874,0.00254730188362568,0.398343569161269
"SMIM14",0.0106334433582349,0.835802074794703,0.000305521586846965,0.153258960260215
"TMEM53",0.0431092714180841,0.787583690698702,0.00679373053663867,0.162513307346575
"LTF",0.0212892714088532,0.71222125991114,0.00288378145816638,0.263605687221841
"ANAPC10",0.00256161174257594,0.861563737511813,0.000812873863936892,0.135061776881675
"PAQR3",0.00861918549630589,0.76891543787035,0.00485514153027051,0.217610235103073
"MANEAL",0.0650191216695156,0.675937651552325,0.00401275287338473,0.255030473904775
"HSD17B8",0.0720964541461577,0.790364154046933,0.00324981711918034,0.134289574687729
"RP11-127B20.2",0.0740007183647639,0.539102699484223,0.00241903645747311,0.38447754569354
"ABHD1",0.0892287709463686,0.602185255594753,0.00150127254830506,0.307084700910573
"DNAJB4",0.0261172849084667,0.838773032720422,0.00275414170618393,0.132355540664927
"UQCRQ",0.0164657155259334,0.84017867063088,0.00180450829522066,0.141551105547965
"CCT7",0.0274218699169568,0.706937659462475,0.00199732744673864,0.26364314317383
"ZSCAN16",0.0435402462037676,0.53536160280337,0.00379597623545239,0.41730217475741
"SPR",0.0553221513137898,0.833199320994848,0.00385054529774932,0.107627982393613
"RPP14",0.0105766251191317,0.807230752351428,0.000103857862324514,0.182088764667116
"INHA",0.0394884618260673,0.766399642841661,0.00583759584551867,0.188274299486753
"DNASE1L3",0.0220125319653972,0.760693896428337,0.00603694968392046,0.211256621922345
"SHE",0.00990861691968954,0.892789609040662,3.62570543559618e-06,0.0972981483342132
"SNORA41",0.0422912224934082,0.472236328567667,0.010066889320979,0.475405559617946
"FGD5",0.00612840449225402,0.909023955617514,2.25902496625767e-05,0.0848250496405699
"UBR4",0.0279231594148737,0.609229025566382,0.000901443030102618,0.361946371988642
"SCD5",0.0101942711371763,0.89302534344819,0.000801239924650848,0.0959791454899829
"CCNL2",0.00454125365393636,0.819038331043409,0.0016781796435166,0.174742235659138
"PHYKPL",0.0458978082101184,0.679430811143325,7.20964979768988e-05,0.274599284148579
"NOCT",0.130890956954984,0.248461787761239,0.0064437923945978,0.61420346288918
"EXOC2",0.0238445274584463,0.730716654067688,0.000404797283756016,0.245034021190109
"RP11-20O24.4",0.0919173513970429,0.613900456975234,0.000110915539197697,0.294071276088525
"HDAC3",0,0.643836315429214,4.70432591449796e-06,0.356158980244872
"KCNAB2",0.00491660367358896,0.721609428050506,0.000177940663231535,0.273296027612674
"HNRNPU",0.0214858879946215,0.616831839898094,0.00127806534711039,0.360404206760174
"SLIT3",0.020008454629486,0.92029199374428,0.00257122569906402,0.0571283259271698
"TOE1",0.0221542118543704,0.834616433903654,0.00206632179388244,0.141163032448093
"IFT122",0.00922519199930515,0.907086764747096,0.000107083140432716,0.0835809601131662
"PRKCD",0.0182179790317417,0.846402384639124,0.00492816995452531,0.130451466374609
"CELSR2",0.0112834136922023,0.925103866208333,0.000159527907966795,0.0634531921914982
"CXXC5",0.0786996262595106,0.688169325865054,0.0038605278835576,0.229270519991877
"UBR3",0.00989903959705717,0.872051055327961,0.0005588295367982,0.117491075538184
"NNT",0.0106455786393908,0.858469979313513,0.000606047560064425,0.130278394487031
"SCNM1",0.00770633590457489,0.183481311765011,0.0117364380059125,0.797075914324501
"GJA4",0.0121169827149308,0.91966221280846,0.00176493019977984,0.0664558742768298
"KAZN",0.00515318101972414,0.872529158042672,0.00107876813685517,0.121238892800749
"FLVCR1",0.0245186123536203,0.749214887664921,0.00443593450233361,0.221830565479125
"DCBLD2",0.00565309869384164,0.951439504879279,0.000216792549735503,0.042690603877144
"PRKAA1",0.00545000219322615,0.75956049027698,4.37891516479834e-05,0.234945718378146
"CTBP1-AS2",0.0396974033271311,0.68677976477158,0.00241454947203814,0.271108282429251
"BRD9",0.00345976055685922,0.734558998245116,1.29984721642108e-05,0.261968242725861
"MARCH7",0,0.242542349424959,0.00131534273927869,0.756142307835762
"PQLC2",0.0491506558990463,0.65319593655579,0.00696057771559525,0.290692829829569
"ZNF670",0.0356214143701358,0.79545785297068,0.00068081665762718,0.168239916001558
"DDX1",0.00523787526699732,0.894865573549467,0.00112239498109095,0.0987741562024448
"FBXO2",0.0353489607845225,0.763068486870061,0.000282733766875909,0.20129981857854
"RPF1",6.35063027635772e-13,0.638984302805364,0.000232804092626029,0.360782893101375
"ACOX3",0.0109452368611094,0.830842154726844,4.84369944079315e-07,0.158212124042102
"TGFBR2",0.0274079293925498,0.765458789143929,0.00204136952275495,0.205091911940766
"FAM172A",0.00716223037936612,0.798842942352985,0.00124047598808644,0.192754351279562
"RNF19B",0,0.509673490047247,0.00314275297206918,0.487183756980684
"LRRC41",0,0.809996630613296,3.65061845867842e-09,0.190003365736085
"POLE4",0.0509253319351565,0.632773399859282,0.00209554162506216,0.3142057265805
"FKBPL",0.0631034474581261,0.66045325906902,0.00773052325644985,0.268712770216404
"SOS1-IT1",0.0827256190705537,0.63638358010577,0.000238419196730529,0.280652381626946
"FH",0.00502789039716289,0.852082759328087,0.00041971394501694,0.142469636329733
"PGAP1",0.0190892519204983,0.877329902188893,0.000738732699163376,0.102842113191446
"KLHL18",0.0166189411014039,0.672432674865619,0.00373563454340319,0.307212749489574
"PROB1",0.0056187972774112,0.935604849905306,2.04475014914899e-05,0.0587559053157911
"RNY4P10",0.00376585182909775,0.406713490845454,0.00131617052516865,0.58820448680028
"ATAD3B",0.0484125386959344,0.703636686882025,0.00674205990657452,0.241208714515466
"MAP3K6",0.0388356249606616,0.890991976326621,3.38741057252327e-07,0.07017205997166
"RER1",0.0163921417500354,0.576668530494966,0.0097442586602446,0.397195069094754
"PDGFRB",0.00743333314091666,0.927398070306426,0.00112219605691794,0.0640464004957399
"FAM98A",0.0123207602107595,0.871849256484326,0.00066457664351406,0.1151654066614
"ATP1B3-AS1",0.0713516596004798,0.492521903601521,0.00388937977430594,0.432237057023693
"FAM173B",0.0639678694338389,0.7250662990086,0.00293863435536057,0.208027197202201
"HELQ",0.0113200473362309,0.750584505161391,8.32053988757518e-05,0.238012242103502
"FHL2",0.0152599574184046,0.851230187282432,0.00182995230786979,0.131679902991294
"TRAPPC12-AS1",0.137038894398718,0.532640038331783,1.86962204575029e-05,0.330302371049041
"QPCT",2.84606183770731e-12,0.823706788877261,6.14405297094877e-05,0.176231770590184
"RP11-10C24.2",0.0459359874948609,0.671625609333984,0.000961500477978818,0.281476902693176
"MATN1-AS1",0.0253447170681044,0.658196214187466,0.00940777805576563,0.307051290688664
"WDR77",0.029778445344238,0.744123024573006,0.00403085343286002,0.222067676649896
"RHBDD1",0.0178619870079033,0.828072364782892,4.39516804150166e-06,0.154061253041163
"C1orf122",0.069761525425399,0.623372560477293,0.00355215872730654,0.303313755370002
"RAD54L2",0.0174097911580933,0.735152732370233,0.000190753874971984,0.247246722596701
"TRAF3IP1",0.00370865235010151,0.918187357888383,1.21612212169407e-07,0.0781038681493031
"IFIH1",0.083989335282702,0.715893647131568,1.40699644081586e-05,0.200102947621322
"FYB",0.00517103186576376,0.858268000904911,1.25916885539702e-05,0.136548375540771
"TMEM56",0.00678591365903958,0.694245761277891,0.00011775292616018,0.298850572136909
"NPHP3",0.0227765044015306,0.854592075808361,0.000635015654405018,0.121996404135703
"GALNT15",0.15484271604975,0.703498425852616,0.00803936068243069,0.133619497415203
"SS18L2",0.00493711326970026,0.682860398289299,0.0010133862027714,0.311189102238229
"CYP4B1",0.212262798453934,0.601503801118139,0.0142898879248385,0.171943512503088
"RP11-465N4.5",0.0440197602152394,0.729845252334211,0.0011847776161047,0.224950209834445
"RLF",0.0607322653729862,0.373557559145277,0.0119285765005577,0.553781598981179
"BTN2A1",0.00175145339049212,0.677490522512265,0.000309324827251876,0.320448699269991
"REEP2",0.0537847168390542,0.598581296400059,0.00549797013536053,0.342136016625526
"RNF145",0.00760081961132806,0.77471154007491,5.33626622934307e-05,0.217634277651468
"PIGX",0.0167170052587016,0.332009460163887,0.000431829434204345,0.650841705143207
"RAF1",0.0337593900874619,0.228983553448792,0.00805543492398471,0.729201621539762
"CAMSAP2",0.0060962558926692,0.947587189896308,3.92978783684066e-05,0.0462772563326545
"GUSBP1",0.087763253114111,0.771737580259713,3.61106629235017e-05,0.140463055963252
"IDH1",0.0425867957405009,0.633916478185774,0.0106076530212611,0.312889073052464
"RP11-571I18.4",0.0565317919464113,0.387047360433538,2.31602363550375e-06,0.556418531596415
"SERPINB9",0.0577398007632177,0.706602370610282,0.00738381500528413,0.228274013621217
"CAPN2",0.00368685551182855,0.769835748588821,0.00162399957367262,0.224853396325678
"CCDC115",0.0261591108477807,0.835677910343579,0.0003732679477861,0.137789710860854
"STARD4",0.0349991177115953,0.7831306234496,0.00367723328345121,0.178193025555353
"TPRG1L",0.0350692825043043,0.595101657231145,0.00761859704430409,0.362210463220247
"TBC1D9B",0.0242636723599131,0.763514043360619,0.000500012586169521,0.211722271693298
"UFSP2",0.0149100091923435,0.881758382781048,0.00127364180528261,0.102057966221326
"MRPS36",0.0226276878298591,0.757766907774005,0.00790607160474364,0.211699332791392
"CYSTM1",0.00601261492919228,0.577663972607166,0.00198397043732293,0.414339442026319
"LIMD1",0.0217508457493083,0.652430459666686,2.91558959183326e-07,0.325818403025046
"RARS",0.00274521226683822,0.813116427936311,0.00139000846254047,0.18274835133431
"RCAN3",0.0136319441498944,0.848213845674511,0.000154376258735587,0.13799983391686
"DCTD",0.0054503145442035,0.837958345064034,0.00111004015921143,0.155481300232551
"CD74",0.0783555779847674,0.667591054427468,0.0166655737579261,0.237387793829839
"GULP1",0.0133277873815171,0.886500849160767,0.00187807952278915,0.0982932839349272
"DOCK2",0.0137412961381462,0.849892325192108,0.000157126349743359,0.136209252320002
"ZNF687",0.0463432180210356,0.474188504947083,0.00561435832460522,0.473853918707276
"WDR3",0.0392653216052844,0.743079550929612,0.00212463883657831,0.215530488628525
"COL8A1",0,0.9356315888176,0.000598628856033153,0.0637697823263669
"RP11-379F4.8",0.0903998469366222,0.487523796556151,0.00094291682510108,0.421133439682126
"VCAN",0.0374072705095945,0.724525721006217,0.00521351373967427,0.232853494744514
"MAT2A",0.0158825709040076,0.809046393053018,1.98794028831188e-05,0.175051156640092
"PLCD1",0.0142973317699928,0.88643703464902,0.00085881735983297,0.098406816221154
"RP11-1398P2.1",0.0444150957664495,0.619652352906096,0.00514714288667939,0.330785408440775
"BEND5",0.0389396283084973,0.809432493066257,0.00235164789901585,0.14927623072623
"LINC01184",0.02415203012098,0.879471666337568,0.0019526449535449,0.0944236585879073
"REEP5",0,0.775105236558121,0.00118400080984762,0.223710762632031
"DAXX",0.0169572710185365,0.392549893153978,0.00665569133142285,0.583837144496063
"ZGRF1",0.0928048054198397,0.586584517452608,0.0148830811943519,0.3057275959332
"EFR3B",0.00629616836724377,0.753585856027604,4.90877726815337e-06,0.240113066827884
"SEMA3G",0.0042566745108884,0.884801335141492,2.55577997443232e-06,0.110939434567645
"PCDHGA12",0.0486418826528327,0.73970629938655,0.000228059257484791,0.211423758703132
"SLC1A4",0.0545784686081314,0.661817033708752,0.00507731646513184,0.278527181217985
