pi_young,pi_old_AL,pi_old_CR,rescue_pct,V_tissue_CR_effect,V_residual_CR_effect
0.8939067103428212,0.8412079609151635,0.8877414734122824,88.30098057829215,-6.0594110407640464e-05,-5.9092447596740226e-05
0.8927038975434468,0.8402646117064997,0.8860472764731083,87.30604171262677,-5.03010479989375e-05,-6.107373811215349e-05
0.8914902684245879,0.8402293702982175,0.8862867411000055,89.84893453923794,-5.835788768902882e-05,-6.741955925774416e-05
0.8926456616447647,0.8435546855812108,0.8875609335750221,89.64223472933229,7.0172375665283025e-06,-5.803523274256823e-05
0.8933854760364278,0.8441342122876907,0.887328471026532,87.70182823978578,-3.4543206731564536e-05,-5.994936001645692e-05
0.8919767522139191,0.8433450208807602,0.8864915754556381,88.72099222480058,-5.397823728446236e-05,-5.986525667601932e-05
0.8932180359299065,0.8395214592296308,0.8889739386499522,92.09614925054906,-6.186880487861024e-05,-6.549307980385815e-05
0.8942536640743954,0.843520092700164,0.8876625488882033,87.00837530720355,-6.227578816733336e-05,-6.542404937421683e-05
0.8936523435725007,0.8413837205760462,0.88579004085016,84.95789199789328,-3.602839485933795e-05,-6.330048011263906e-05
0.8931397845638682,0.8393720671946739,0.8866130422688516,87.86122488667144,-1.0503379716374694e-05,-5.955269473407996e-05
0.8925129226297894,0.8396690848381132,0.8842365992584255,84.33814855765903,-5.2595134514469774e-05,-6.505496939839214e-05
0.8942579237725475,0.8437469650863203,0.8882156371317387,88.03767182812074,-3.8826378897979666e-05,-5.1438323600833525e-05
0.8946254803370025,0.8417991873565165,0.8875781654234172,86.65945589597094,-5.330099965210528e-05,-6.516522990337694e-05
0.8916266565295943,0.8415519127570168,0.8858092788835863,88.38261125722671,-3.9327977627258036e-05,-6.680047084485343e-05
0.8927038975434468,0.8451482704676418,0.8881771868648518,90.48123017833557,-3.976725043622776e-05,-5.459771059501201e-05
0.8934115646030378,0.8414025742071548,0.8866417916490471,86.98345631695513,-4.452860301759382e-05,-6.0673859158072885e-05
0.8952454992133205,0.8431886886491962,0.8872285363786369,84.59958889565803,-4.51332122373986e-05,-6.0628101620015235e-05
0.8918966754122691,0.8432405101738893,0.8854584599637434,86.76793492256701,-3.696932539465087e-05,-5.7226135124413704e-05
0.8946254803370025,0.8445185744216726,0.8872835310215287,85.34743029657396,-7.538799701782193e-05,-5.6553131374858595e-05
0.8931189756092659,0.8396595054806055,0.8875875701636393,89.65308591290896,-5.403262351652777e-05,-6.966227928957743e-05
0.891965635110759,0.8408545009203936,0.8875494979737277,91.3597355899339,-1.463477135494576e-05,-5.301393443245676e-05
0.891520160755477,0.8408003320434243,0.8860777005917131,89.26956123085128,-6.07124097571749e-05,-5.815429579496869e-05
0.892057227859911,0.8397994562679693,0.8852694068330328,87.01088695499419,-8.246619890196175e-05,-6.67948365844114e-05
0.8929836538958719,0.8423347259666806,0.8857021567950486,85.62359086651742,-6.3434537464554e-05,-6.183490226389305e-05
0.8929661019417299,0.8399994216239839,0.8852145264653826,85.36518537721116,-2.349627416280641e-05,-5.3497854969085796e-05
0.8937418578358826,0.8392754582480665,0.8871416140369826,87.88198990781748,-3.125603996067053e-05,-6.241448886819696e-05
0.8933906828854363,0.8415472365303132,0.8856945516573361,85.15505474813082,-3.835943450152175e-05,-5.2905892409028574e-05
0.8916266565295943,0.8398128027741903,0.8857633873438105,88.68397395518527,-5.203158370647174e-05,-6.205854906101438e-05
0.8934439000082532,0.842556033346618,0.8883601574485485,90.00991219870205,-9.578679518784791e-05,-7.206591525451764e-05
0.8920717882672207,0.8408509071470349,0.8857902506662414,87.73637340162084,-7.356343137845836e-05,-6.0390887649715486e-05
0.8943514890596531,0.8402576031515516,0.8854584599637434,83.56001062482768,-3.699345070740925e-05,-5.535103540831786e-05
0.8938797968914017,0.8413412410138184,0.8872946821287226,87.46612910712159,-7.312262800563524e-05,-6.939783905042654e-05
0.8943918198053952,0.8399676273090819,0.8875998782060865,87.5203631183527,-1.151408862934888e-05,-6.800208008303184e-05
0.8934159192275399,0.8411072847822549,0.8869863216021568,87.7083435773716,-2.8917533338661044e-05,-5.635966138818018e-05
0.8938187128417365,0.8388255496838628,0.8857902506662414,85.40098129571649,-7.16144119476546e-05,-6.739377651830615e-05
0.892871213818235,0.8414008446442804,0.8855396662558126,85.75578982609599,-2.1847657662857085e-05,-5.569495795670754e-05
0.8951703729626652,0.8414025742071548,0.8861508482428668,83.22504374632965,-4.11735250152403e-05,-6.116827496437265e-05
0.8922620044586611,0.8421485037683317,0.8853600591780266,86.22737349105931,-1.8836085884874456e-05,-5.254782116402066e-05
0.8937292487868824,0.8389157278584103,0.8861508482428668,86.17421319476104,-8.340800986458537e-05,-7.47168935725011e-05
0.8943169739954075,0.8425590116994643,0.886729366939721,85.34021294675037,-2.0292995587367418e-05,-6.917722224852199e-05
0.8943639383420056,0.8389157278584103,0.8860151658993997,84.9431165229833,-6.859236783089934e-05,-5.970132718004074e-05
0.8919928629611821,0.8404260606984276,0.8857902506662414,87.97169492237317,-3.449051942827218e-05,-6.122244264477505e-05
0.8910973369093018,0.842055982091606,0.8873769691834333,92.41381536114079,-2.6441150749148285e-05,-5.7922763852261925e-05
0.8912219236734182,0.8418426073116307,0.8874588498775348,92.37925092297236,-8.469323477370574e-05,-6.578142844435738e-05
0.8935366836455036,0.8416021642167637,0.8876861115939012,88.73471418248108,-7.40480590991706e-05,-6.992508245480812e-05
0.8934159192275399,0.8401347884517781,0.8835901259052834,81.55858710354849,-3.12449305757247e-05,-5.353968666846974e-05
0.8936779357792537,0.8395317620063665,0.8876004967779533,88.7758661825453,-7.403897663313353e-05,-6.176840747550207e-05
0.8938499288360404,0.8427266008344789,0.8879077550720686,88.37678610478903,-7.824585970575473e-05,-6.078617945416676e-05
0.8939740642154432,0.8406865006124118,0.885839974629299,84.73548228487309,-4.9333487077456205e-05,-7.145785892896545e-05
0.8927818762043496,0.8388375728675539,0.8855903357576618,86.66858221935288,-1.4138586546896034e-05,-6.42340060746051e-05
0.8924231232876175,0.8412159714592982,0.8858287267330941,87.12211806539786,-3.526948104739863e-05,-6.433866108189313e-05
