tissue,category,label,tf,target,n_all,rho_all,p_all,tf_mean_log2tpm,tgt_mean_log2tpm,rho_20-29,p_20-29,n_20-29,rho_30-39,p_30-39,n_30-39,rho_40-49,p_40-49,n_40-49,rho_50-59,p_50-59,n_50-59,rho_60-69,p_60-69,n_60-69,rho_70-79,p_70-79,n_70-79,rho_male,p_male,n_male,rho_female,p_female,n_female
Vagina,production,PPARG→ADIPOQ,PPARG,ADIPOQ,150,0.36832901365830734,3.5272969474484647e-06,3.425954736073812,0.6745147504036625,,,,,,,0.3616612363257937,0.038633662750864724,33.0,0.2603369405035173,0.07082353005904933,49,0.4423897581792318,0.006113134271812304,37,,,,,,,0.36832901365830734,3.5272969474484647e-06,150.0
Vagina,production,RUNX2→SPP1,RUNX2,SPP1,150,0.05100853460914465,0.5353222822551973,2.8772358814875285,2.7035781607280174,,,,,,,-0.1647727272727273,0.35949124529424703,33.0,-0.027653766686719955,0.8503944742712526,49,0.1126126126126126,0.5069458082731614,37,,,,,,,0.05100853460914465,0.5353222822551973,150.0
Vagina,production,FOXO1→PCK1,FOXO1,PCK1,150,0.4975376464530415,9.342532669717782e-11,5.180618009567261,0.4459956565623482,,,,,,,0.4231637016529157,0.014140495273947526,33.0,0.5639795918367346,2.442456347112215e-05,49,0.3601232811759127,0.028567183369991117,37,,,,,,,0.4975376464530415,9.342532669717782e-11,150.0
Vagina,detection,RELA→ICAM1,RELA,ICAM1,150,0.5808306902397209,6.619874736514203e-15,6.4449214871724445,4.067841050624847,,,,,,,0.6119652406417113,0.0001540656197648114,33.0,0.503265306122449,0.00022798727081950454,49,0.7041669148757721,1.1552186618273792e-06,37,,,,,,,0.5808306902397209,6.619874736514203e-15,150.0
Vagina,detection,RELA→IL6,RELA,IL6,150,0.5282955804134216,3.7062430482191394e-12,6.4449214871724445,2.1860814109444617,,,,,,,0.6266711229946524,9.545452080865793e-05,33.0,0.4982653061224489,0.0002690934880291672,49,0.6141900313083124,5.267173976413381e-05,37,,,,,,,0.5282955804134216,3.7062430482191394e-12,150.0
Vagina,detection,RELA→CCL2,RELA,CCL2,150,0.29454977314472863,0.00025338196035659086,6.4449214871724445,4.121024522781372,,,,,,,0.3145053475935829,0.0746552319179659,33.0,0.2392918187467096,0.09773059256901401,49,0.6421670333134777,1.8320701070271112e-05,37,,,,,,,0.29454977314472863,0.00025338196035659086,150.0
Vagina,detection,RELA→NFKBIA,RELA,NFKBIA,150,0.15354213817245688,0.06066796242878558,6.4449214871724445,8.098188654581707,,,,,,,0.1905239415024976,0.28821661839058504,33.0,0.24316326530612242,0.09226370082604897,49,0.10396538457004245,0.5403033223115072,37,,,,,,,0.15354213817245688,0.06066796242878558,150.0
Vagina,detection,NFKB1→TNF,NFKB1,TNF,150,0.21750234934420865,0.0075030484480305285,4.928957001368205,0.3844905641054114,,,,,,,0.34912676649010305,0.04643587092555802,33.0,0.21909840102950548,0.13039630613241052,49,0.3355466065413779,0.04232781049928082,37,,,,,,,0.21750234934420865,0.0075030484480305285,150.0
Vagina,detection,HIF1A→VEGFA,HIF1A,VEGFA,150,0.2211708127953796,0.006530438934651304,6.305735934575399,6.940387287139893,,,,,,,0.23230550762146635,0.19328595213174363,33.0,0.4243985817345694,0.002372226565588657,49,0.2548601232811759,0.1279317380626548,37,,,,,,,0.2211708127953796,0.006530438934651304,150.0
Vagina,detection,HIF1A→SLC2A1,HIF1A,SLC2A1,150,0.4351351663680097,2.62899168218366e-08,6.305735934575399,7.32180356502533,,,,,,,0.39572192513368987,0.022634633566071465,33.0,0.43581632653061214,0.0017477209527015118,49,0.4198672356567093,0.009679095015311234,37,,,,,,,0.4351351663680097,2.62899168218366e-08,150.0
Vagina,detection,TP53→CDKN1A,TP53,CDKN1A,150,-0.09897034783193435,0.22822068634565254,4.6748488887151085,7.578970031738281,,,,,,,0.23362299465240643,0.19070087012477857,33.0,-0.22969387755102036,0.11236339643858316,49,-0.11806543385490753,0.48645706309571957,37,,,,,,,-0.09897034783193435,0.22822068634565254,150.0
Vagina,detection,TP53→MDM2,TP53,MDM2,150,-0.10717352539216676,0.19176181462445435,4.6748488887151085,3.9085016600290934,,,,,,,0.4557533232257113,0.0076890713594302456,33.0,-0.3630612244897959,0.010348348023793223,49,0.23958271632389486,0.15323354292861616,37,,,,,,,-0.10717352539216676,0.19176181462445435,150.0
Vagina,detection,ATF4→DDIT3,ATF4,DDIT3,150,0.700713277414819,1.839738646488983e-23,8.642582257588705,5.912785641352335,,,,,,,0.4612299465240642,0.006900869570901084,33.0,0.6890992119388186,4.390223422979022e-08,49,0.7501185395922237,9.057130699830335e-08,37,,,,,,,0.700713277414819,1.839738646488983e-23,150.0
Vagina,detection,XBP1→DNAJB1,XBP1,DNAJB1,150,-0.2038713003747655,0.012337036596528446,6.513173662821452,7.904479115804037,,,,,,,-0.11597593582887701,0.520407937086603,33.0,-0.198525472653187,0.17148158336722905,49,-0.40282141022691476,0.013439676436914355,37,,,,,,,-0.2038713003747655,0.012337036596528446,150.0
Vagina,detection,HSF1→HSPA1A,HSF1,HSPA1A,150,0.5251288287547325,5.245676605563302e-12,6.613116782506307,7.00582280476888,,,,,,,0.3880347593582888,0.025655340105664833,33.0,0.5296938775510204,9.08455439223946e-05,49,0.5580844001896633,0.0003317884233026572,37,,,,,,,0.5251288287547325,5.245676605563302e-12,150.0
Vagina,detection,STAT1→IRF1,STAT1,IRF1,150,0.7134695474003769,1.2515309577980932e-24,5.328694720268249,4.215300725301106,,,,,,,0.6577540106951872,3.1887023932298277e-05,33.0,0.7622448979591836,1.981135820221389e-10,49,0.7657657657657656,3.349518850786237e-08,37,,,,,,,0.7134695474003769,1.2515309577980932e-24,150.0
Vagina,detection,NFE2L2→NQO1,NFE2L2,NQO1,150,-0.08825715149308197,0.28283173100254455,6.93341957728068,4.476117898623149,,,,,,,-0.30314171122994654,0.0863661329939343,33.0,-0.18046839124445124,0.21464808529167537,49,0.11119013750592696,0.5123610706777475,37,,,,,,,-0.08825715149308197,0.28283173100254455,150.0
Vagina,detection,NFE2L2→HMOX1,NFE2L2,HMOX1,150,0.06475195543959185,0.4311421522471516,6.93341957728068,5.112340963681539,,,,,,,-0.1495780067059082,0.40607670531555407,33.0,-0.07969794377264146,0.5862001103886326,49,0.19179706021811282,0.2554504563773946,37,,,,,,,0.06475195543959185,0.4311421522471516,150.0
Vagina,housekeeping,ACTB↔GAPDH,ACTB,GAPDH,150,-0.03905958319851229,0.6351009516317929,11.834872639973959,10.220805619557698,,,,,,,-0.38940419622878897,0.025094209063737754,33.0,0.04469387755102041,0.7604171363243988,49,-0.19274537695590327,0.25306321613412286,37,,,,,,,-0.03905958319851229,0.6351009516317929,150.0
Vagina,housekeeping,RPL13A↔RPS18,RPL13A,RPS18,150,0.781015960783082,4.5869475439260236e-32,11.898971462249756,12.097632306416829,,,,,,,0.7683823529411765,1.7776733304066128e-07,33.0,0.7580805635263563,2.8327077595013463e-10,49,0.8257467994310099,3.1659750663255036e-10,37,,,,,,,0.781015960783082,4.5869475439260236e-32,150.0
Vagina,housekeeping,HPRT1↔TBP,HPRT1,TBP,150,0.05145972489223708,0.5317134420287931,4.6216038290659585,4.3486529731750485,,,,,,,0.26938502673796794,0.12951597536128656,33.0,0.10745172074212589,0.46241476292035644,49,-0.1514935988620199,0.37075884903134804,37,,,,,,,0.05145972489223708,0.5317134420287931,150.0
Vagina,housekeeping,B2M↔PPIA,B2M,PPIA,150,-0.3445534872976448,1.5776383194775183e-05,10.36135248184204,8.184346459706624,,,,,,,-0.31116310160427807,0.07796353695031716,33.0,-0.17113554614340432,0.23970628227096036,49,-0.4186818397344712,0.009907842675833459,37,,,,,,,-0.3445534872976448,1.5776383194775183e-05,150.0
Vagina,hormone,ESR1→PGR,ESR1,PGR,150,0.18498204804322532,0.023439128840275342,5.345179952780406,4.180775164763133,,,,,,,0.2580213903743316,0.14712890177918833,33.0,0.038216235522220525,0.7943216205682428,49,0.34186818397344704,0.03835966024890319,37,,,,,,,0.18498204804322532,0.023439128840275342,150.0
Vagina,hormone,AR→KLK3,AR,KLK3,150,-0.030003154622275232,0.7155069342685147,4.538142476081848,0.3122213097289205,,,,,,,0.1966884782082219,0.2726052780717163,33.0,-0.14739549486673967,0.31217598498769644,49,-0.02642555881471419,0.8766239683739161,37,,,,,,,-0.030003154622275232,0.7155069342685147,150.0
Vagina,hormone,AR→SMAD3,AR,SMAD3,150,0.2522105446559018,0.0018482680110304243,4.538142476081848,5.614378973642985,,,,,,,0.1804812834224599,0.3148516246055581,33.0,0.21928571428571428,0.13005970509765713,49,0.26268373636794684,0.11624590409491062,37,,,,,,,0.2522105446559018,0.0018482680110304243,150.0
Brain - Spinal cord (cervical c-1),production,SMAD3→COL1A1,SMAD3,COL1A1,148,0.5813592560066976,9.389935152511036e-15,2.5719132459646947,1.6576407511492033,,,,,,,,,,0.6164690382081686,6.517888034265151e-06,45,0.5043062200956937,3.404766120331947e-06,76,,,,0.5985641568270882,1.1874615874422825e-10,96.0,0.5291556390335524,5.50235799336657e-05,52.0
Brain - Spinal cord (cervical c-1),production,SMAD3→COL3A1,SMAD3,COL3A1,148,0.5414183742125521,1.2030641533632137e-12,2.5719132459646947,1.571542888879776,,,,,,,,,,0.5680687772771122,4.695283342388687e-05,45,0.5247300068352699,1.140013753742087e-06,76,,,,0.599737519460582,1.0691583294478865e-10,96.0,0.3969094168872193,0.003576488182957467,52.0
Brain - Spinal cord (cervical c-1),production,SMAD3→FN1,SMAD3,FN1,148,0.5972002939357733,1.133702728664857e-15,2.5719132459646947,4.608408000018145,,,,,,,,,,0.6599472990777338,8.160101208873217e-07,45,0.5014183477133728,3.952095845578967e-06,76,,,,0.6134218674544342,3.0448183125275825e-11,96.0,0.5703918722786647,1.012078052519727e-05,52.0
Brain - Spinal cord (cervical c-1),production,SMAD3→SERPINE1,SMAD3,SERPINE1,148,0.3791005851667493,2.019778241258042e-06,2.5719132459646947,3.0009098665134326,,,,,,,,,,0.2909090909090909,0.05253524043867764,45,0.3351196172248804,0.0030847584243647794,76,,,,0.3867607162235486,9.924232369810961e-05,96.0,0.3524364475413811,0.010392884054766533,52.0
Brain - Spinal cord (cervical c-1),production,ESR1→COL1A1,ESR1,COL1A1,148,0.5124867312576289,2.766607357689265e-11,0.29214694763760307,1.6576407511492033,,,,,,,,,,0.43860342555994725,0.0025801587792568786,45,0.4951196172248804,5.44505458487762e-06,76,,,,0.44768871300010893,4.798668980707752e-06,96.0,0.630496030052079,5.460058522102911e-07,52.0
Brain - Spinal cord (cervical c-1),production,ESR1→ELN,ESR1,ELN,148,0.6066371939399959,3.041578670422447e-16,0.29214694763760307,3.290758373769554,,,,,,,,,,0.6361001317523056,2.6542663876291383e-06,45,0.5005058099794941,4.1415437347484185e-06,76,,,,0.5994167118827999,1.1003267031200982e-10,96.0,0.6200802527106632,9.463324662540614e-07,52.0
Brain - Spinal cord (cervical c-1),production,AR→COL1A1,AR,COL1A1,148,0.3674935009769774,4.3345333326367654e-06,0.7673412239732774,1.6576407511492033,,,,,,,,,,0.469433465085639,0.001141345990757968,45,0.26236500341763497,0.022044170876179967,76,,,,0.30424682666624575,0.002580519426427931,96.0,0.5075557073337317,0.00012276580856183827,52.0
Brain - Spinal cord (cervical c-1),production,SOX9→ACAN,SOX9,ACAN,148,0.3602379165368713,6.883573122717004e-06,4.172406276335588,0.5143951510607794,,,,,,,,,,0.13978919631093542,0.35974329076780187,45,0.4900341763499659,7.020561202383785e-06,76,,,,0.303174172544764,0.0026770116473931174,96.0,0.4538546913685648,0.0007265536581755308,52.0
Brain - Spinal cord (cervical c-1),production,SOX9→COL2A1,SOX9,COL2A1,148,0.17114524265022693,0.03754493991405058,4.172406276335588,0.19390732737107053,,,,,,,,,,0.09329292477883631,0.5421607379594323,45,0.20644951049965787,0.07356873160662725,76,,,,0.1184235987440742,0.2504903862720754,96.0,0.23329139099296742,0.09602290677695538,52.0
Brain - Spinal cord (cervical c-1),production,PPARG→FABP4,PPARG,FABP4,148,0.33608257345177606,2.965678706903088e-05,1.3465498321362444,1.9253788687087394,,,,,,,,,,0.4154150197628458,0.004543237761214787,45,0.1938509070708423,0.09336622150301746,76,,,,0.25209240494309476,0.01321979943705014,96.0,0.4620507128831213,0.0005642162657666462,52.0
Brain - Spinal cord (cervical c-1),production,PPARG→ADIPOQ,PPARG,ADIPOQ,148,0.2517976770673559,0.0020206760100117283,1.3465498321362444,0.2672066570612023,,,,,,,,,,0.32274853485943844,0.030589329354892014,45,0.1450799174221219,0.21113746222117918,76,,,,0.2764841932550014,0.006393895832814695,96.0,0.2569152948968515,0.06597367653752656,52.0
Brain - Spinal cord (cervical c-1),production,RUNX2→SPP1,RUNX2,SPP1,148,0.7200736665321655,6.138857464353973e-25,1.4653462558179289,10.67224976178762,,,,,,,,,,0.7106719367588933,4.5183754112975194e-08,45,0.6783868762816132,1.6606084734784014e-11,76,,,,0.6897632241288882,7.728019033371946e-15,96.0,0.7639538111919278,4.4519197517166664e-11,52.0
Brain - Spinal cord (cervical c-1),production,FOXO1→PCK1,FOXO1,PCK1,148,0.3477967136955527,1.482598693024711e-05,3.187977638599035,0.7607003425096942,,,,,,,,,,0.34882571908643273,0.018852081557877858,45,0.28778050431638996,0.011708689055002582,76,,,,0.35580695811028695,0.0003741408023201009,96.0,0.3343293776146162,0.01541687835841312,52.0
Brain - Spinal cord (cervical c-1),detection,RELA→ICAM1,RELA,ICAM1,148,0.6174052425250892,6.419957331901517e-17,4.662475394236075,2.661807021981961,,,,,,,,,,0.6347826086956521,2.824761173052385e-06,45,0.6075734791524265,5.893260585312446e-09,76,,,,0.5839256646771568,4.2469974473615145e-10,96.0,0.6822334158627167,2.5531842806895526e-08,52.0
Brain - Spinal cord (cervical c-1),detection,RELA→IL6,RELA,IL6,148,0.4023876839943508,3.983932122685966e-07,4.662475394236075,1.5856367227797572,,,,,,,,,,0.4397891963109354,0.002503907968590145,45,0.3680954757124658,0.0010698876676058745,76,,,,0.31737085380965796,0.0016286360005250875,96.0,0.6241782634679415,7.640338637628649e-07,52.0
Brain - Spinal cord (cervical c-1),detection,RELA→CCL2,RELA,CCL2,148,0.5495309320189259,4.727695499412039e-13,4.662475394236075,3.4286601738752545,,,,,,,,,,0.5482213438735177,9.67929515838475e-05,45,0.5197984948754024,1.4944750449769453e-06,76,,,,0.47807921866521974,8.390583859521784e-07,96.0,0.6931762397258898,1.2319694418365189e-08,52.0
Brain - Spinal cord (cervical c-1),detection,RELA→NFKBIA,RELA,NFKBIA,148,0.7748564151840222,7.019907793003155e-31,4.662475394236075,6.0618681150513725,,,,,,,,,,0.8042160737812911,2.8549034527049965e-11,45,0.7426110731373889,1.609922490268803e-14,76,,,,0.7807609222810844,6.6139336363134396e-21,96.0,0.7725604029710579,1.965863906462661e-11,52.0
Brain - Spinal cord (cervical c-1),detection,NFKB1→TNF,NFKB1,TNF,148,0.38291925375908076,1.560890228039998e-06,2.968388971444723,0.38193542501461264,,,,,,,,,,0.2131136853737527,0.15984673587031625,45,0.4518784527555353,4.175360068892991e-05,76,,,,0.29515640686245415,0.0035072531492989184,96.0,0.5602868670034675,1.5650245650829567e-05,52.0
Brain - Spinal cord (cervical c-1),detection,HIF1A→VEGFA,HIF1A,VEGFA,148,0.6907045142004863,2.647172752715484e-22,5.0971286619031755,4.0961331878159495,,,,,,,,,,0.5984386840757612,1.4121835995729283e-05,45,0.6988427808965776,2.2217678948885026e-12,76,,,,0.6507911746702499,7.101616692534874e-13,96.0,0.7659011354904807,3.7114817790287385e-11,52.0
Brain - Spinal cord (cervical c-1),detection,HIF1A→SLC2A1,HIF1A,SLC2A1,148,0.452608637308219,7.676484045476824e-09,5.0971286619031755,6.278400453361305,,,,,,,,,,0.31535953111742276,0.034846117287142216,45,0.4701467542608412,1.8258758087746102e-05,76,,,,0.41685714092888354,2.391154586318658e-05,96.0,0.5049944506104329,0.00013454633784905,52.0
Brain - Spinal cord (cervical c-1),detection,TP53→CDKN1A,TP53,CDKN1A,148,0.57376495423176,2.4859699576547375e-14,2.3379756993538625,5.0340021711749,,,,,,,,,,0.44848484848484843,0.002002879573968851,45,0.6334928229665071,8.172452814797513e-10,76,,,,0.5417390124796527,1.1993743007612304e-08,96.0,0.6434867987207824,2.670907518113128e-07,52.0
Brain - Spinal cord (cervical c-1),detection,TP53→MDM2,TP53,MDM2,148,0.5585773845608082,1.6189864795536094e-13,2.3379756993538625,3.350008567442765,,,,,,,,,,0.5257748940564344,0.00020803699622880741,45,0.631989063568011,9.211235068823883e-10,76,,,,0.5513447888826768,5.836770411415763e-09,96.0,0.5621344717182497,1.4466736356585514e-05,52.0
Brain - Spinal cord (cervical c-1),detection,ATF4→DDIT3,ATF4,DDIT3,148,0.713633132940445,2.478143892621419e-24,7.882216234464903,5.852124267333263,,,,,,,,,,0.576284584980237,3.432478187981715e-05,45,0.7769810727674217,1.5800771145679628e-16,76,,,,0.7255000373035629,6.253069734982851e-17,96.0,0.6779791254665958,3.3612157535383616e-08,52.0
Brain - Spinal cord (cervical c-1),detection,XBP1→DNAJB1,XBP1,DNAJB1,148,0.5732440573991711,2.6552213978438172e-14,4.816918798395105,6.561955878863463,,,,,,,,,,0.4299077733860342,0.0032047109215308563,45,0.6058236500341763,6.691426516820581e-09,76,,,,0.6000949538795441,1.0354313257594876e-10,96.0,0.5544812278482316,1.9976261867614256e-05,52.0
Brain - Spinal cord (cervical c-1),detection,HSF1→HSPA1A,HSF1,HSPA1A,148,0.3680524771251693,4.180839978583877e-06,5.249861717224121,7.251735052546939,,,,,,,,,,0.21733258683024395,0.15154618664596262,45,0.41547505126452494,0.00018980854422691773,76,,,,0.3430695302160605,0.0006220404614588244,96.0,0.4074105694527448,0.00272029673984902,52.0
Brain - Spinal cord (cervical c-1),detection,STAT1→IRF1,STAT1,IRF1,148,0.550325669899064,4.3084598716398956e-13,4.67296840532406,2.5515331029891968,,,,,,,,,,0.3619355053183875,0.014562683200176592,45,0.6094094970032793,5.153647137435423e-09,76,,,,0.4806766234384649,7.171750279463506e-07,96.0,0.7003329633740288,7.516349882212927e-09,52.0
Brain - Spinal cord (cervical c-1),detection,NFE2L2→NQO1,NFE2L2,NQO1,148,0.8469117956001839,6.93981822031702e-42,5.559581384465501,4.582973468948055,,,,,,,,,,0.8272999773913925,2.462464170715099e-12,45,0.8231852358168147,7.187965082727456e-20,76,,,,0.8761665762344005,1.504567252800995e-31,96.0,0.7677793904208998,3.109047921378542e-11,52.0
Brain - Spinal cord (cervical c-1),detection,NFE2L2→HMOX1,NFE2L2,HMOX1,148,0.6867065354008725,5.719428694176799e-22,5.559581384465501,4.883502372213312,,,,,,,,,,0.5035573122529643,0.0004216584328842371,45,0.7472009187426674,9.065385949508101e-15,76,,,,0.6476893912455558,9.895796544000244e-13,96.0,0.7790489200034149,1.0364843381090236e-11,52.0
Brain - Spinal cord (cervical c-1),housekeeping,ACTB↔GAPDH,ACTB,GAPDH,148,0.8716252046420964,4.664105964491999e-47,10.88602691083341,10.27194226432491,,,,,,,,,,0.8577357625128149,5.255780626593264e-14,45,0.8595762132604238,2.8392123685074105e-23,76,,,,0.8574974820229788,7.05765857375733e-29,96.0,0.8727055408520448,3.457907513909589e-17,52.0
Brain - Spinal cord (cervical c-1),housekeeping,RPL13A↔RPS18,RPL13A,RPS18,148,0.9086608183280951,3.028095704667824e-57,10.076345643481693,10.220466671763239,,,,,,,,,,0.8721631152002424,6.131867703032193e-15,45,0.9047000601520204,3.873514343135353e-29,76,,,,0.8884095865050596,1.5114474190277591e-33,96.0,0.9396571967390674,6.095024200790715e-25,52.0
Brain - Spinal cord (cervical c-1),housekeeping,HPRT1↔TBP,HPRT1,TBP,148,0.4647773009583319,2.6671654267026853e-09,4.145327100882659,3.2482537997735514,,,,,,,,,,0.31607378129117253,0.03441443194712318,45,0.5019754200799899,3.8404752524849496e-06,76,,,,0.4200870193359005,2.0355896332038835e-05,96.0,0.5579628178529777,1.7265911173077095e-05,52.0
Brain - Spinal cord (cervical c-1),housekeeping,B2M↔PPIA,B2M,PPIA,148,0.6256854192820074,1.862784589129079e-17,9.37782583043382,7.821311303087183,,,,,,,,,,0.635836627140975,2.6875842603811826e-06,45,0.601170214276466,9.345569683180164e-09,76,,,,0.6500496813984795,7.69049909741776e-13,96.0,0.5948218822724811,3.3167229859516138e-06,52.0
Brain - Spinal cord (cervical c-1),hormone,ESR1→PGR,ESR1,PGR,148,0.5723397501453106,2.976054229372363e-14,0.29214694763760307,0.7120598415667946,,,,,,,,,,0.6546772068511199,1.0684843215375045e-06,45,0.5045967505022217,3.353832926908098e-06,76,,,,0.5451592008957042,9.304916995542709e-09,96.0,0.6760010245026893,3.8137513009095665e-08,52.0
Brain - Spinal cord (cervical c-1),hormone,AR→SMAD3,AR,SMAD3,148,0.753391797495345,2.288257577527835e-28,0.7673412239732774,2.5719132459646947,,,,,,,,,,0.692094861660079,1.3952703754289002e-07,45,0.7703896103896105,4.0789570887613345e-16,76,,,,0.7319180683667933,2.4281769393731e-17,96.0,0.7936480833262187,2.2621317297329158e-12,52.0
Brain - Amygdala,production,SMAD3→COL1A1,SMAD3,COL1A1,141,0.41284440981557274,3.629762491425828e-07,3.3353197498524443,1.1138835130853857,,,,,,,,,,0.47098206449480506,0.0012522043778450704,44,0.4965712403666271,9.146708694924863e-06,72,,,,0.4671663783714523,8.439509569386007e-07,101.0,0.2717763500339623,0.08979930430542248,40.0
Brain - Amygdala,production,SMAD3→COL3A1,SMAD3,COL3A1,141,0.29158510416426764,0.000451300635181188,3.3353197498524443,0.881781649293629,,,,,,,,,,0.4132487667371388,0.005301979103343491,44,0.3970125976924219,0.0005546376651417751,72,,,,0.3433731606687846,0.00043905433585576494,101.0,0.1757118065632072,0.278132112603239,40.0
Brain - Amygdala,production,SMAD3→FN1,SMAD3,FN1,141,0.3615053823291534,1.0611738646896293e-05,3.3353197498524443,4.061459347711387,,,,,,,,,,0.27921071176885126,0.06643916488282114,44,0.49940508737201167,7.979504579582258e-06,72,,,,0.4609578390089633,1.2289829349273013e-06,101.0,0.12345794844483753,0.4478720200807623,40.0
Brain - Amygdala,production,SMAD3→SERPINE1,SMAD3,SERPINE1,141,0.32779582942990315,7.250483561749863e-05,3.3353197498524443,1.4931995090334973,,,,,,,,,,0.25722339675828043,0.09187241839530194,44,0.4291697820187156,0.00016878010681441806,72,,,,0.3655281465599265,0.00017078128927136205,101.0,0.16895726835041974,0.2973138068759916,40.0
Brain - Amygdala,production,ESR1→COL1A1,ESR1,COL1A1,141,0.44720903725260075,2.7070049702031974e-08,0.2218836565759588,1.1138835130853857,,,,,,,,,,0.44772543105424156,0.0023078793985860696,44,0.4784552061225803,2.1285580749167676e-05,72,,,,0.4907599927780592,1.887365909042318e-07,101.0,0.34052532833020643,0.031547426214818514,40.0
Brain - Amygdala,production,ESR1→ELN,ESR1,ELN,141,0.5188231050875389,4.380911137869062e-11,0.2218836565759588,2.5210338163037673,,,,,,,,,,0.43213530655391114,0.0033974818256983334,44,0.6021657515609686,2.1999967794920944e-08,72,,,,0.46487884285732517,9.701359700019944e-07,101.0,0.6322701688555348,1.2059508550034155e-05,40.0
Brain - Amygdala,production,AR→COL1A1,AR,COL1A1,141,0.4040965113976471,6.720653176575013e-07,0.43687202488171295,1.1138835130853857,,,,,,,,,,0.30233623472732507,0.04607668845218695,44,0.5336999163933372,1.3826485665257096e-06,72,,,,0.39323352718142035,4.743877326561579e-05,101.0,0.4026266416510319,0.01000290843415738,40.0
Brain - Amygdala,production,SOX9→ACAN,SOX9,ACAN,141,0.16575463125988105,0.04949336383199983,5.24056445622275,0.33685396350127583,,,,,,,,,,0.014376827945075598,0.9262019656082567,44,0.2136328191015324,0.07156540286059776,72,,,,0.19657131541710093,0.04881606108911144,101.0,0.042213883677298315,0.7959182570656922,40.0
Brain - Amygdala,production,SOX9→COL2A1,SOX9,COL2A1,141,0.2647850181622033,0.0015087702044639254,5.24056445622275,0.2546943773693861,,,,,,,,,,0.2219873150105708,0.1475480890080905,44,0.390607037499257,0.0006932434036915846,72,,,,0.255138352582135,0.010025243702171392,101.0,0.250844277673546,0.11846452551417207,40.0
Brain - Amygdala,production,PPARG→FABP4,PPARG,FABP4,141,0.10764193985816727,0.20390861892030715,1.237544836304712,1.1823789942349103,,,,,,,,,,0.17138830162085977,0.2659711940616288,44,0.0823371465807893,0.4917076970068148,72,,,,0.11876597999988352,0.2368414513346393,101.0,0.06604127579737337,0.6855660540819256,40.0
Brain - Amygdala,production,PPARG→ADIPOQ,PPARG,ADIPOQ,141,0.10068696513428574,0.23484509207178034,1.237544836304712,0.12982306129411392,,,,,,,,,,0.041078515050577635,0.7912009865399615,44,0.17917027479101794,0.13208833955575341,72,,,,0.0966678470420473,0.33621950143789436,101.0,0.16417823316535904,0.31138592845253404,40.0
Brain - Amygdala,production,RUNX2→SPP1,RUNX2,SPP1,141,0.6710304379468298,8.688830578503041e-20,0.6716626558109378,7.002913808146267,,,,,,,,,,0.7124735729386892,5.810036792599991e-08,44,0.6981156344459453,9.355225005359439e-12,72,,,,0.7408969132207338,8.2216978535444475e-19,101.0,0.4046904315196999,0.009592443849463247,40.0
Brain - Amygdala,production,FOXO1→PCK1,FOXO1,PCK1,141,0.1057861181540424,0.21186074984118783,2.752841261261744,0.5750647205463115,,,,,,,,,,-0.12614517265680056,0.41453986357308337,44,0.2781069370060364,0.01801137850396236,72,,,,0.1228545303117665,0.22097222117359952,101.0,0.05140712945590995,0.7527420432328508,40.0
Brain - Amygdala,detection,RELA→ICAM1,RELA,ICAM1,141,0.6656688303699945,2.1543085827117394e-19,4.044447846446477,1.9739639316256166,,,,,,,,,,0.6301620859760395,4.565073339376616e-06,44,0.6673741076596567,1.534156996219216e-10,72,,,,0.6832421854524487,3.49887995469158e-15,101.0,0.5849906191369606,7.357849407197507e-05,40.0
Brain - Amygdala,detection,RELA→IL6,RELA,IL6,141,0.3309284606569221,6.120699489571438e-05,4.044447846446477,1.2447951378446098,,,,,,,,,,0.354135100117671,0.01835198630179378,44,0.39221171779535663,0.0006558414979183865,72,,,,0.4044496862368412,2.7316147712174036e-05,101.0,0.13358348968105066,0.41121451006206533,40.0
Brain - Amygdala,detection,RELA→CCL2,RELA,CCL2,141,0.6322665022768125,4.14742026099271e-17,4.044447846446477,2.5274325676843628,,,,,,,,,,0.6635658914728682,9.137034383515341e-07,44,0.5720625120586533,1.5258502738528072e-07,72,,,,0.646229739252995,2.916182681686612e-13,101.0,0.5913696060037524,5.860435232975066e-05,40.0
Brain - Amygdala,detection,RELA→NFKBIA,RELA,NFKBIA,141,0.7282692338569278,1.416814314092429e-24,4.044447846446477,5.33252534291423,,,,,,,,,,0.55630725863284,8.816725150895354e-05,44,0.8023570837377715,2.4014184566651948e-17,72,,,,0.7233334983533825,1.3091339995348384e-17,101.0,0.7303344442576445,8.846555789317193e-08,40.0
Brain - Amygdala,detection,NFKB1→TNF,NFKB1,TNF,141,0.5140521627143326,7.050486756796525e-11,2.175005372957135,0.2541375685721002,,,,,,,,,,0.5194668205531185,0.00030218667180246107,44,0.5194655841150498,2.9293662818853847e-06,72,,,,0.5062893231674133,6.611226398422896e-08,101.0,0.5200083305668618,0.0005835173755419975,40.0
Brain - Amygdala,detection,HIF1A→VEGFA,HIF1A,VEGFA,141,0.48649070965631225,9.583595421997402e-10,4.494045289695686,4.098590970039368,,,,,,,,,,0.37492512092059893,0.012155671644277355,44,0.5445044697408195,7.639892122620373e-07,72,,,,0.4739093590857575,5.563672914645003e-07,101.0,0.5144465290806755,0.0006836979263166651,40.0
